"experiment.id","ID","run.id","scalar","target.species","OutputDir","sh.script"
"fscale3",238,"fscale3_238",1.25,"SCA","fscale3/fscale3_SCA_1_25/","/runAtlantis_fscale3_238.sh"
"fscale3",239,"fscale3_239",1.5,"SCA","fscale3/fscale3_SCA_1_5/","/runAtlantis_fscale3_239.sh"
"fscale3",240,"fscale3_240",1.75,"SCA","fscale3/fscale3_SCA_1_75/","/runAtlantis_fscale3_240.sh"
"fscale3",241,"fscale3_241",1.05,"QHG","fscale3/fscale3_QHG_1_05/","/runAtlantis_fscale3_241.sh"
"fscale3",242,"fscale3_242",1.1,"QHG","fscale3/fscale3_QHG_1_1/","/runAtlantis_fscale3_242.sh"
"fscale3",243,"fscale3_243",1.25,"QHG","fscale3/fscale3_QHG_1_25/","/runAtlantis_fscale3_243.sh"
"fscale3",244,"fscale3_244",1.5,"QHG","fscale3/fscale3_QHG_1_5/","/runAtlantis_fscale3_244.sh"
"fscale3",245,"fscale3_245",1.75,"QHG","fscale3/fscale3_QHG_1_75/","/runAtlantis_fscale3_245.sh"
"fscale3",246,"fscale3_246",1.05,"CLA","fscale3/fscale3_CLA_1_05/","/runAtlantis_fscale3_246.sh"
"fscale3",247,"fscale3_247",1.1,"CLA","fscale3/fscale3_CLA_1_1/","/runAtlantis_fscale3_247.sh"
"fscale3",248,"fscale3_248",1.25,"CLA","fscale3/fscale3_CLA_1_25/","/runAtlantis_fscale3_248.sh"
"fscale3",249,"fscale3_249",1.5,"CLA","fscale3/fscale3_CLA_1_5/","/runAtlantis_fscale3_249.sh"
"fscale3",250,"fscale3_250",1.75,"CLA","fscale3/fscale3_CLA_1_75/","/runAtlantis_fscale3_250.sh"
"fscale3",251,"fscale3_251",1.05,"BFF","fscale3/fscale3_BFF_1_05/","/runAtlantis_fscale3_251.sh"
"fscale3",252,"fscale3_252",1.1,"BFF","fscale3/fscale3_BFF_1_1/","/runAtlantis_fscale3_252.sh"
"fscale3",253,"fscale3_253",1.25,"BFF","fscale3/fscale3_BFF_1_25/","/runAtlantis_fscale3_253.sh"
"fscale3",254,"fscale3_254",1.5,"BFF","fscale3/fscale3_BFF_1_5/","/runAtlantis_fscale3_254.sh"
"fscale3",255,"fscale3_255",1.75,"BFF","fscale3/fscale3_BFF_1_75/","/runAtlantis_fscale3_255.sh"
"fscale3",256,"fscale3_256",1.05,"LOB","fscale3/fscale3_LOB_1_05/","/runAtlantis_fscale3_256.sh"
"fscale3",257,"fscale3_257",1.1,"LOB","fscale3/fscale3_LOB_1_1/","/runAtlantis_fscale3_257.sh"
"fscale3",258,"fscale3_258",1.25,"LOB","fscale3/fscale3_LOB_1_25/","/runAtlantis_fscale3_258.sh"
"fscale3",259,"fscale3_259",1.5,"LOB","fscale3/fscale3_LOB_1_5/","/runAtlantis_fscale3_259.sh"
"fscale3",260,"fscale3_260",1.75,"LOB","fscale3/fscale3_LOB_1_75/","/runAtlantis_fscale3_260.sh"
"fscale3",261,"fscale3_261",1.05,"RCB","fscale3/fscale3_RCB_1_05/","/runAtlantis_fscale3_261.sh"
"fscale3",262,"fscale3_262",1.1,"RCB","fscale3/fscale3_RCB_1_1/","/runAtlantis_fscale3_262.sh"
"fscale3",263,"fscale3_263",1.25,"RCB","fscale3/fscale3_RCB_1_25/","/runAtlantis_fscale3_263.sh"
"fscale3",264,"fscale3_264",1.5,"RCB","fscale3/fscale3_RCB_1_5/","/runAtlantis_fscale3_264.sh"
"fscale3",265,"fscale3_265",1.75,"RCB","fscale3/fscale3_RCB_1_75/","/runAtlantis_fscale3_265.sh"
"fscale3",266,"fscale3_266",1.05,"BMS","fscale3/fscale3_BMS_1_05/","/runAtlantis_fscale3_266.sh"
"fscale3",267,"fscale3_267",1.1,"BMS","fscale3/fscale3_BMS_1_1/","/runAtlantis_fscale3_267.sh"
"fscale3",268,"fscale3_268",1.25,"BMS","fscale3/fscale3_BMS_1_25/","/runAtlantis_fscale3_268.sh"
"fscale3",269,"fscale3_269",1.5,"BMS","fscale3/fscale3_BMS_1_5/","/runAtlantis_fscale3_269.sh"
"fscale3",270,"fscale3_270",1.75,"BMS","fscale3/fscale3_BMS_1_75/","/runAtlantis_fscale3_270.sh"
"fscale3",271,"fscale3_271",1.05,"NSH","fscale3/fscale3_NSH_1_05/","/runAtlantis_fscale3_271.sh"
"fscale3",272,"fscale3_272",1.1,"NSH","fscale3/fscale3_NSH_1_1/","/runAtlantis_fscale3_272.sh"
"fscale3",273,"fscale3_273",1.25,"NSH","fscale3/fscale3_NSH_1_25/","/runAtlantis_fscale3_273.sh"
"fscale3",274,"fscale3_274",1.5,"NSH","fscale3/fscale3_NSH_1_5/","/runAtlantis_fscale3_274.sh"
"fscale3",275,"fscale3_275",1.75,"NSH","fscale3/fscale3_NSH_1_75/","/runAtlantis_fscale3_275.sh"
"fscale3",276,"fscale3_276",1.05,"SG","fscale3/fscale3_SG_1_05/","/runAtlantis_fscale3_276.sh"
"fscale3",277,"fscale3_277",1.1,"SG","fscale3/fscale3_SG_1_1/","/runAtlantis_fscale3_277.sh"
"fscale3",278,"fscale3_278",1.25,"SG","fscale3/fscale3_SG_1_25/","/runAtlantis_fscale3_278.sh"
"fscale3",279,"fscale3_279",1.5,"SG","fscale3/fscale3_SG_1_5/","/runAtlantis_fscale3_279.sh"
"fscale3",280,"fscale3_280",1.75,"SG","fscale3/fscale3_SG_1_75/","/runAtlantis_fscale3_280.sh"
