"experiment.id","ID","run.id","scalar","target.species","OutputDir","sh.script"
"fscale2",60,"fscale2_60",10,"HAL","fscale2/fscale2_HAL_10/","/runAtlantis_fscale2_60.sh"
"fscale2",61,"fscale2_61",25,"HAL","fscale2/fscale2_HAL_25/","/runAtlantis_fscale2_61.sh"
"fscale2",62,"fscale2_62",50,"HAL","fscale2/fscale2_HAL_50/","/runAtlantis_fscale2_62.sh"
"fscale2",63,"fscale2_63",100,"HAL","fscale2/fscale2_HAL_100/","/runAtlantis_fscale2_63.sh"
"fscale2",64,"fscale2_64",0,"PLA","fscale2/fscale2_PLA_0/","/runAtlantis_fscale2_64.sh"
"fscale2",65,"fscale2_65",2,"PLA","fscale2/fscale2_PLA_1/","/runAtlantis_fscale2_65.sh"
"fscale2",66,"fscale2_66",5,"PLA","fscale2/fscale2_PLA_5/","/runAtlantis_fscale2_66.sh"
"fscale2",67,"fscale2_67",10,"PLA","fscale2/fscale2_PLA_10/","/runAtlantis_fscale2_67.sh"
"fscale2",68,"fscale2_68",25,"PLA","fscale2/fscale2_PLA_25/","/runAtlantis_fscale2_68.sh"
"fscale2",69,"fscale2_69",50,"PLA","fscale2/fscale2_PLA_50/","/runAtlantis_fscale2_69.sh"
"fscale2",70,"fscale2_70",100,"PLA","fscale2/fscale2_PLA_100/","/runAtlantis_fscale2_70.sh"
"fscale2",71,"fscale2_71",0,"BFT","fscale2/fscale2_BFT_0/","/runAtlantis_fscale2_71.sh"
"fscale2",72,"fscale2_72",2,"BFT","fscale2/fscale2_BFT_1/","/runAtlantis_fscale2_72.sh"
"fscale2",73,"fscale2_73",5,"BFT","fscale2/fscale2_BFT_5/","/runAtlantis_fscale2_73.sh"
"fscale2",74,"fscale2_74",10,"BFT","fscale2/fscale2_BFT_10/","/runAtlantis_fscale2_74.sh"
"fscale2",75,"fscale2_75",25,"BFT","fscale2/fscale2_BFT_25/","/runAtlantis_fscale2_75.sh"
"fscale2",76,"fscale2_76",50,"BFT","fscale2/fscale2_BFT_50/","/runAtlantis_fscale2_76.sh"
"fscale2",77,"fscale2_77",100,"BFT","fscale2/fscale2_BFT_100/","/runAtlantis_fscale2_77.sh"
"fscale2",78,"fscale2_78",0,"TUN","fscale2/fscale2_TUN_0/","/runAtlantis_fscale2_78.sh"
"fscale2",79,"fscale2_79",2,"TUN","fscale2/fscale2_TUN_1/","/runAtlantis_fscale2_79.sh"
"fscale2",80,"fscale2_80",5,"TUN","fscale2/fscale2_TUN_5/","/runAtlantis_fscale2_80.sh"
"fscale2",81,"fscale2_81",10,"TUN","fscale2/fscale2_TUN_10/","/runAtlantis_fscale2_81.sh"
"fscale2",82,"fscale2_82",25,"TUN","fscale2/fscale2_TUN_25/","/runAtlantis_fscale2_82.sh"
"fscale2",83,"fscale2_83",50,"TUN","fscale2/fscale2_TUN_50/","/runAtlantis_fscale2_83.sh"
"fscale2",84,"fscale2_84",100,"TUN","fscale2/fscale2_TUN_100/","/runAtlantis_fscale2_84.sh"
"fscale2",85,"fscale2_85",0,"BIL","fscale2/fscale2_BIL_0/","/runAtlantis_fscale2_85.sh"
"fscale2",86,"fscale2_86",2,"BIL","fscale2/fscale2_BIL_1/","/runAtlantis_fscale2_86.sh"
"fscale2",87,"fscale2_87",5,"BIL","fscale2/fscale2_BIL_5/","/runAtlantis_fscale2_87.sh"
"fscale2",88,"fscale2_88",10,"BIL","fscale2/fscale2_BIL_10/","/runAtlantis_fscale2_88.sh"
"fscale2",89,"fscale2_89",25,"BIL","fscale2/fscale2_BIL_25/","/runAtlantis_fscale2_89.sh"
"fscale2",90,"fscale2_90",50,"BIL","fscale2/fscale2_BIL_50/","/runAtlantis_fscale2_90.sh"
"fscale2",91,"fscale2_91",100,"BIL","fscale2/fscale2_BIL_100/","/runAtlantis_fscale2_91.sh"
"fscale2",92,"fscale2_92",0,"BUT","fscale2/fscale2_BUT_0/","/runAtlantis_fscale2_92.sh"
"fscale2",93,"fscale2_93",2,"BUT","fscale2/fscale2_BUT_1/","/runAtlantis_fscale2_93.sh"
"fscale2",94,"fscale2_94",5,"BUT","fscale2/fscale2_BUT_5/","/runAtlantis_fscale2_94.sh"
"fscale2",95,"fscale2_95",10,"BUT","fscale2/fscale2_BUT_10/","/runAtlantis_fscale2_95.sh"
"fscale2",96,"fscale2_96",25,"BUT","fscale2/fscale2_BUT_25/","/runAtlantis_fscale2_96.sh"
"fscale2",97,"fscale2_97",50,"BUT","fscale2/fscale2_BUT_50/","/runAtlantis_fscale2_97.sh"
"fscale2",98,"fscale2_98",100,"BUT","fscale2/fscale2_BUT_100/","/runAtlantis_fscale2_98.sh"
"fscale2",99,"fscale2_99",0,"BPF","fscale2/fscale2_BPF_0/","/runAtlantis_fscale2_99.sh"
"fscale2",100,"fscale2_100",2,"BPF","fscale2/fscale2_BPF_1/","/runAtlantis_fscale2_100.sh"
"fscale2",101,"fscale2_101",5,"BPF","fscale2/fscale2_BPF_5/","/runAtlantis_fscale2_101.sh"
"fscale2",102,"fscale2_102",10,"BPF","fscale2/fscale2_BPF_10/","/runAtlantis_fscale2_102.sh"
"fscale2",103,"fscale2_103",25,"BPF","fscale2/fscale2_BPF_25/","/runAtlantis_fscale2_103.sh"
"fscale2",104,"fscale2_104",50,"BPF","fscale2/fscale2_BPF_50/","/runAtlantis_fscale2_104.sh"
"fscale2",105,"fscale2_105",100,"BPF","fscale2/fscale2_BPF_100/","/runAtlantis_fscale2_105.sh"
"fscale2",106,"fscale2_106",0,"GOO","fscale2/fscale2_GOO_0/","/runAtlantis_fscale2_106.sh"
"fscale2",107,"fscale2_107",2,"GOO","fscale2/fscale2_GOO_1/","/runAtlantis_fscale2_107.sh"
"fscale2",108,"fscale2_108",5,"GOO","fscale2/fscale2_GOO_5/","/runAtlantis_fscale2_108.sh"
"fscale2",109,"fscale2_109",10,"GOO","fscale2/fscale2_GOO_10/","/runAtlantis_fscale2_109.sh"
"fscale2",110,"fscale2_110",25,"GOO","fscale2/fscale2_GOO_25/","/runAtlantis_fscale2_110.sh"
"fscale2",111,"fscale2_111",50,"GOO","fscale2/fscale2_GOO_50/","/runAtlantis_fscale2_111.sh"
"fscale2",112,"fscale2_112",100,"GOO","fscale2/fscale2_GOO_100/","/runAtlantis_fscale2_112.sh"
"fscale2",113,"fscale2_113",0,"MEN","fscale2/fscale2_MEN_0/","/runAtlantis_fscale2_113.sh"
"fscale2",114,"fscale2_114",2,"MEN","fscale2/fscale2_MEN_1/","/runAtlantis_fscale2_114.sh"
"fscale2",115,"fscale2_115",5,"MEN","fscale2/fscale2_MEN_5/","/runAtlantis_fscale2_115.sh"
"fscale2",116,"fscale2_116",10,"MEN","fscale2/fscale2_MEN_10/","/runAtlantis_fscale2_116.sh"
"fscale2",117,"fscale2_117",25,"MEN","fscale2/fscale2_MEN_25/","/runAtlantis_fscale2_117.sh"
"fscale2",118,"fscale2_118",50,"MEN","fscale2/fscale2_MEN_50/","/runAtlantis_fscale2_118.sh"
"fscale2",119,"fscale2_119",100,"MEN","fscale2/fscale2_MEN_100/","/runAtlantis_fscale2_119.sh"
"fscale2",120,"fscale2_120",0,"FDE","fscale2/fscale2_FDE_0/","/runAtlantis_fscale2_120.sh"
"fscale2",121,"fscale2_121",2,"FDE","fscale2/fscale2_FDE_1/","/runAtlantis_fscale2_121.sh"
"fscale2",122,"fscale2_122",5,"FDE","fscale2/fscale2_FDE_5/","/runAtlantis_fscale2_122.sh"
"fscale2",123,"fscale2_123",10,"FDE","fscale2/fscale2_FDE_10/","/runAtlantis_fscale2_123.sh"
"fscale2",124,"fscale2_124",25,"FDE","fscale2/fscale2_FDE_25/","/runAtlantis_fscale2_124.sh"
"fscale2",125,"fscale2_125",50,"FDE","fscale2/fscale2_FDE_50/","/runAtlantis_fscale2_125.sh"
"fscale2",126,"fscale2_126",100,"FDE","fscale2/fscale2_FDE_100/","/runAtlantis_fscale2_126.sh"
"fscale2",127,"fscale2_127",0,"COD","fscale2/fscale2_COD_0/","/runAtlantis_fscale2_127.sh"
"fscale2",128,"fscale2_128",2,"COD","fscale2/fscale2_COD_1/","/runAtlantis_fscale2_128.sh"
"fscale2",129,"fscale2_129",5,"COD","fscale2/fscale2_COD_5/","/runAtlantis_fscale2_129.sh"
"fscale2",130,"fscale2_130",10,"COD","fscale2/fscale2_COD_10/","/runAtlantis_fscale2_130.sh"
"fscale2",131,"fscale2_131",25,"COD","fscale2/fscale2_COD_25/","/runAtlantis_fscale2_131.sh"
"fscale2",132,"fscale2_132",50,"COD","fscale2/fscale2_COD_50/","/runAtlantis_fscale2_132.sh"
"fscale2",133,"fscale2_133",100,"COD","fscale2/fscale2_COD_100/","/runAtlantis_fscale2_133.sh"
"fscale2",134,"fscale2_134",0,"SHK","fscale2/fscale2_SHK_0/","/runAtlantis_fscale2_134.sh"
"fscale2",135,"fscale2_135",2,"SHK","fscale2/fscale2_SHK_1/","/runAtlantis_fscale2_135.sh"
"fscale2",136,"fscale2_136",5,"SHK","fscale2/fscale2_SHK_5/","/runAtlantis_fscale2_136.sh"
"fscale2",137,"fscale2_137",10,"SHK","fscale2/fscale2_SHK_10/","/runAtlantis_fscale2_137.sh"
"fscale2",138,"fscale2_138",25,"SHK","fscale2/fscale2_SHK_25/","/runAtlantis_fscale2_138.sh"
"fscale2",139,"fscale2_139",50,"SHK","fscale2/fscale2_SHK_50/","/runAtlantis_fscale2_139.sh"
"fscale2",140,"fscale2_140",100,"SHK","fscale2/fscale2_SHK_100/","/runAtlantis_fscale2_140.sh"
"fscale2",141,"fscale2_141",0,"OHK","fscale2/fscale2_OHK_0/","/runAtlantis_fscale2_141.sh"
"fscale2",142,"fscale2_142",2,"OHK","fscale2/fscale2_OHK_1/","/runAtlantis_fscale2_142.sh"
"fscale2",143,"fscale2_143",5,"OHK","fscale2/fscale2_OHK_5/","/runAtlantis_fscale2_143.sh"
"fscale2",144,"fscale2_144",10,"OHK","fscale2/fscale2_OHK_10/","/runAtlantis_fscale2_144.sh"
"fscale2",145,"fscale2_145",25,"OHK","fscale2/fscale2_OHK_25/","/runAtlantis_fscale2_145.sh"
"fscale2",146,"fscale2_146",50,"OHK","fscale2/fscale2_OHK_50/","/runAtlantis_fscale2_146.sh"
"fscale2",147,"fscale2_147",100,"OHK","fscale2/fscale2_OHK_100/","/runAtlantis_fscale2_147.sh"
"fscale2",148,"fscale2_148",0,"POL","fscale2/fscale2_POL_0/","/runAtlantis_fscale2_148.sh"
"fscale2",149,"fscale2_149",2,"POL","fscale2/fscale2_POL_1/","/runAtlantis_fscale2_149.sh"
"fscale2",150,"fscale2_150",5,"POL","fscale2/fscale2_POL_5/","/runAtlantis_fscale2_150.sh"
"fscale2",151,"fscale2_151",10,"POL","fscale2/fscale2_POL_10/","/runAtlantis_fscale2_151.sh"
"fscale2",152,"fscale2_152",25,"POL","fscale2/fscale2_POL_25/","/runAtlantis_fscale2_152.sh"
"fscale2",153,"fscale2_153",50,"POL","fscale2/fscale2_POL_50/","/runAtlantis_fscale2_153.sh"
"fscale2",154,"fscale2_154",100,"POL","fscale2/fscale2_POL_100/","/runAtlantis_fscale2_154.sh"
"fscale2",155,"fscale2_155",0,"RHK","fscale2/fscale2_RHK_0/","/runAtlantis_fscale2_155.sh"
"fscale2",156,"fscale2_156",2,"RHK","fscale2/fscale2_RHK_1/","/runAtlantis_fscale2_156.sh"
"fscale2",157,"fscale2_157",5,"RHK","fscale2/fscale2_RHK_5/","/runAtlantis_fscale2_157.sh"
"fscale2",158,"fscale2_158",10,"RHK","fscale2/fscale2_RHK_10/","/runAtlantis_fscale2_158.sh"
"fscale2",159,"fscale2_159",25,"RHK","fscale2/fscale2_RHK_25/","/runAtlantis_fscale2_159.sh"
"fscale2",160,"fscale2_160",50,"RHK","fscale2/fscale2_RHK_50/","/runAtlantis_fscale2_160.sh"
"fscale2",161,"fscale2_161",100,"RHK","fscale2/fscale2_RHK_100/","/runAtlantis_fscale2_161.sh"
"fscale2",162,"fscale2_162",0,"BSB","fscale2/fscale2_BSB_0/","/runAtlantis_fscale2_162.sh"
"fscale2",163,"fscale2_163",2,"BSB","fscale2/fscale2_BSB_1/","/runAtlantis_fscale2_163.sh"
"fscale2",164,"fscale2_164",5,"BSB","fscale2/fscale2_BSB_5/","/runAtlantis_fscale2_164.sh"
"fscale2",165,"fscale2_165",10,"BSB","fscale2/fscale2_BSB_10/","/runAtlantis_fscale2_165.sh"
"fscale2",166,"fscale2_166",25,"BSB","fscale2/fscale2_BSB_25/","/runAtlantis_fscale2_166.sh"
"fscale2",167,"fscale2_167",50,"BSB","fscale2/fscale2_BSB_50/","/runAtlantis_fscale2_167.sh"
"fscale2",168,"fscale2_168",100,"BSB","fscale2/fscale2_BSB_100/","/runAtlantis_fscale2_168.sh"
"fscale2",169,"fscale2_169",0,"SCU","fscale2/fscale2_SCU_0/","/runAtlantis_fscale2_169.sh"
"fscale2",170,"fscale2_170",2,"SCU","fscale2/fscale2_SCU_1/","/runAtlantis_fscale2_170.sh"
"fscale2",171,"fscale2_171",5,"SCU","fscale2/fscale2_SCU_5/","/runAtlantis_fscale2_171.sh"
"fscale2",172,"fscale2_172",10,"SCU","fscale2/fscale2_SCU_10/","/runAtlantis_fscale2_172.sh"
"fscale2",173,"fscale2_173",25,"SCU","fscale2/fscale2_SCU_25/","/runAtlantis_fscale2_173.sh"
"fscale2",174,"fscale2_174",50,"SCU","fscale2/fscale2_SCU_50/","/runAtlantis_fscale2_174.sh"
"fscale2",175,"fscale2_175",100,"SCU","fscale2/fscale2_SCU_100/","/runAtlantis_fscale2_175.sh"
"fscale2",176,"fscale2_176",0,"TYL","fscale2/fscale2_TYL_0/","/runAtlantis_fscale2_176.sh"
"fscale2",177,"fscale2_177",2,"TYL","fscale2/fscale2_TYL_1/","/runAtlantis_fscale2_177.sh"
"fscale2",178,"fscale2_178",5,"TYL","fscale2/fscale2_TYL_5/","/runAtlantis_fscale2_178.sh"
"fscale2",179,"fscale2_179",10,"TYL","fscale2/fscale2_TYL_10/","/runAtlantis_fscale2_179.sh"
"fscale2",180,"fscale2_180",25,"TYL","fscale2/fscale2_TYL_25/","/runAtlantis_fscale2_180.sh"
"fscale2",181,"fscale2_181",50,"TYL","fscale2/fscale2_TYL_50/","/runAtlantis_fscale2_181.sh"
"fscale2",182,"fscale2_182",100,"TYL","fscale2/fscale2_TYL_100/","/runAtlantis_fscale2_182.sh"
"fscale2",183,"fscale2_183",0,"RED","fscale2/fscale2_RED_0/","/runAtlantis_fscale2_183.sh"
"fscale2",184,"fscale2_184",2,"RED","fscale2/fscale2_RED_1/","/runAtlantis_fscale2_184.sh"
"fscale2",185,"fscale2_185",5,"RED","fscale2/fscale2_RED_5/","/runAtlantis_fscale2_185.sh"
"fscale2",186,"fscale2_186",10,"RED","fscale2/fscale2_RED_10/","/runAtlantis_fscale2_186.sh"
"fscale2",187,"fscale2_187",25,"RED","fscale2/fscale2_RED_25/","/runAtlantis_fscale2_187.sh"
"fscale2",188,"fscale2_188",50,"RED","fscale2/fscale2_RED_50/","/runAtlantis_fscale2_188.sh"
"fscale2",189,"fscale2_189",100,"RED","fscale2/fscale2_RED_100/","/runAtlantis_fscale2_189.sh"
"fscale2",190,"fscale2_190",0,"OPT","fscale2/fscale2_OPT_0/","/runAtlantis_fscale2_190.sh"
"fscale2",191,"fscale2_191",2,"OPT","fscale2/fscale2_OPT_1/","/runAtlantis_fscale2_191.sh"
"fscale2",192,"fscale2_192",5,"OPT","fscale2/fscale2_OPT_5/","/runAtlantis_fscale2_192.sh"
"fscale2",193,"fscale2_193",10,"OPT","fscale2/fscale2_OPT_10/","/runAtlantis_fscale2_193.sh"
"fscale2",194,"fscale2_194",25,"OPT","fscale2/fscale2_OPT_25/","/runAtlantis_fscale2_194.sh"
"fscale2",195,"fscale2_195",50,"OPT","fscale2/fscale2_OPT_50/","/runAtlantis_fscale2_195.sh"
"fscale2",196,"fscale2_196",100,"OPT","fscale2/fscale2_OPT_100/","/runAtlantis_fscale2_196.sh"
"fscale2",197,"fscale2_197",0,"DRM","fscale2/fscale2_DRM_0/","/runAtlantis_fscale2_197.sh"
"fscale2",198,"fscale2_198",2,"DRM","fscale2/fscale2_DRM_1/","/runAtlantis_fscale2_198.sh"
"fscale2",199,"fscale2_199",5,"DRM","fscale2/fscale2_DRM_5/","/runAtlantis_fscale2_199.sh"
"fscale2",200,"fscale2_200",10,"DRM","fscale2/fscale2_DRM_10/","/runAtlantis_fscale2_200.sh"
"fscale2",201,"fscale2_201",25,"DRM","fscale2/fscale2_DRM_25/","/runAtlantis_fscale2_201.sh"
"fscale2",202,"fscale2_202",50,"DRM","fscale2/fscale2_DRM_50/","/runAtlantis_fscale2_202.sh"
"fscale2",203,"fscale2_203",100,"DRM","fscale2/fscale2_DRM_100/","/runAtlantis_fscale2_203.sh"
"fscale2",204,"fscale2_204",0,"STB","fscale2/fscale2_STB_0/","/runAtlantis_fscale2_204.sh"
"fscale2",205,"fscale2_205",2,"STB","fscale2/fscale2_STB_1/","/runAtlantis_fscale2_205.sh"
"fscale2",206,"fscale2_206",5,"STB","fscale2/fscale2_STB_5/","/runAtlantis_fscale2_206.sh"
"fscale2",207,"fscale2_207",10,"STB","fscale2/fscale2_STB_10/","/runAtlantis_fscale2_207.sh"
"fscale2",208,"fscale2_208",25,"STB","fscale2/fscale2_STB_25/","/runAtlantis_fscale2_208.sh"
"fscale2",209,"fscale2_209",50,"STB","fscale2/fscale2_STB_50/","/runAtlantis_fscale2_209.sh"
"fscale2",210,"fscale2_210",100,"STB","fscale2/fscale2_STB_100/","/runAtlantis_fscale2_210.sh"
"fscale2",211,"fscale2_211",0,"TAU","fscale2/fscale2_TAU_0/","/runAtlantis_fscale2_211.sh"
"fscale2",212,"fscale2_212",2,"TAU","fscale2/fscale2_TAU_1/","/runAtlantis_fscale2_212.sh"
"fscale2",213,"fscale2_213",5,"TAU","fscale2/fscale2_TAU_5/","/runAtlantis_fscale2_213.sh"
"fscale2",214,"fscale2_214",10,"TAU","fscale2/fscale2_TAU_10/","/runAtlantis_fscale2_214.sh"
"fscale2",215,"fscale2_215",25,"TAU","fscale2/fscale2_TAU_25/","/runAtlantis_fscale2_215.sh"
"fscale2",216,"fscale2_216",50,"TAU","fscale2/fscale2_TAU_50/","/runAtlantis_fscale2_216.sh"
"fscale2",217,"fscale2_217",100,"TAU","fscale2/fscale2_TAU_100/","/runAtlantis_fscale2_217.sh"
"fscale2",218,"fscale2_218",0,"WOL","fscale2/fscale2_WOL_0/","/runAtlantis_fscale2_218.sh"
"fscale2",219,"fscale2_219",2,"WOL","fscale2/fscale2_WOL_1/","/runAtlantis_fscale2_219.sh"
"fscale2",220,"fscale2_220",5,"WOL","fscale2/fscale2_WOL_5/","/runAtlantis_fscale2_220.sh"
"fscale2",221,"fscale2_221",10,"WOL","fscale2/fscale2_WOL_10/","/runAtlantis_fscale2_221.sh"
"fscale2",222,"fscale2_222",25,"WOL","fscale2/fscale2_WOL_25/","/runAtlantis_fscale2_222.sh"
"fscale2",223,"fscale2_223",50,"WOL","fscale2/fscale2_WOL_50/","/runAtlantis_fscale2_223.sh"
"fscale2",224,"fscale2_224",100,"WOL","fscale2/fscale2_WOL_100/","/runAtlantis_fscale2_224.sh"
"fscale2",225,"fscale2_225",0,"SDF","fscale2/fscale2_SDF_0/","/runAtlantis_fscale2_225.sh"
"fscale2",226,"fscale2_226",2,"SDF","fscale2/fscale2_SDF_1/","/runAtlantis_fscale2_226.sh"
"fscale2",227,"fscale2_227",5,"SDF","fscale2/fscale2_SDF_5/","/runAtlantis_fscale2_227.sh"
"fscale2",228,"fscale2_228",10,"SDF","fscale2/fscale2_SDF_10/","/runAtlantis_fscale2_228.sh"
"fscale2",229,"fscale2_229",25,"SDF","fscale2/fscale2_SDF_25/","/runAtlantis_fscale2_229.sh"
"fscale2",230,"fscale2_230",50,"SDF","fscale2/fscale2_SDF_50/","/runAtlantis_fscale2_230.sh"
"fscale2",231,"fscale2_231",100,"SDF","fscale2/fscale2_SDF_100/","/runAtlantis_fscale2_231.sh"
"fscale2",232,"fscale2_232",0,"FDF","fscale2/fscale2_FDF_0/","/runAtlantis_fscale2_232.sh"
"fscale2",233,"fscale2_233",2,"FDF","fscale2/fscale2_FDF_1/","/runAtlantis_fscale2_233.sh"
"fscale2",234,"fscale2_234",5,"FDF","fscale2/fscale2_FDF_5/","/runAtlantis_fscale2_234.sh"
"fscale2",235,"fscale2_235",10,"FDF","fscale2/fscale2_FDF_10/","/runAtlantis_fscale2_235.sh"
"fscale2",236,"fscale2_236",25,"FDF","fscale2/fscale2_FDF_25/","/runAtlantis_fscale2_236.sh"
"fscale2",237,"fscale2_237",50,"FDF","fscale2/fscale2_FDF_50/","/runAtlantis_fscale2_237.sh"
