"experiment.id","ID","run.id","scalar","target.species","OutputDir","sh.script"
"fspike1",99,"fspike1_99",0,"BPF","fspike1/fspike1_BPF_0/","/runAtlantis_fspike1_99.sh"
"fspike1",100,"fspike1_100",2,"BPF","fspike1/fspike1_BPF_2/","/runAtlantis_fspike1_100.sh"
"fspike1",101,"fspike1_101",5,"BPF","fspike1/fspike1_BPF_5/","/runAtlantis_fspike1_101.sh"
"fspike1",102,"fspike1_102",10,"BPF","fspike1/fspike1_BPF_10/","/runAtlantis_fspike1_102.sh"
"fspike1",103,"fspike1_103",25,"BPF","fspike1/fspike1_BPF_25/","/runAtlantis_fspike1_103.sh"
"fspike1",104,"fspike1_104",50,"BPF","fspike1/fspike1_BPF_50/","/runAtlantis_fspike1_104.sh"
"fspike1",105,"fspike1_105",100,"BPF","fspike1/fspike1_BPF_100/","/runAtlantis_fspike1_105.sh"
"fspike1",106,"fspike1_106",0,"GOO","fspike1/fspike1_GOO_0/","/runAtlantis_fspike1_106.sh"
"fspike1",107,"fspike1_107",2,"GOO","fspike1/fspike1_GOO_2/","/runAtlantis_fspike1_107.sh"
"fspike1",108,"fspike1_108",5,"GOO","fspike1/fspike1_GOO_5/","/runAtlantis_fspike1_108.sh"
"fspike1",109,"fspike1_109",10,"GOO","fspike1/fspike1_GOO_10/","/runAtlantis_fspike1_109.sh"
"fspike1",110,"fspike1_110",25,"GOO","fspike1/fspike1_GOO_25/","/runAtlantis_fspike1_110.sh"
"fspike1",111,"fspike1_111",50,"GOO","fspike1/fspike1_GOO_50/","/runAtlantis_fspike1_111.sh"
"fspike1",112,"fspike1_112",100,"GOO","fspike1/fspike1_GOO_100/","/runAtlantis_fspike1_112.sh"
"fspike1",113,"fspike1_113",0,"MEN","fspike1/fspike1_MEN_0/","/runAtlantis_fspike1_113.sh"
"fspike1",114,"fspike1_114",2,"MEN","fspike1/fspike1_MEN_2/","/runAtlantis_fspike1_114.sh"
"fspike1",115,"fspike1_115",5,"MEN","fspike1/fspike1_MEN_5/","/runAtlantis_fspike1_115.sh"
"fspike1",116,"fspike1_116",10,"MEN","fspike1/fspike1_MEN_10/","/runAtlantis_fspike1_116.sh"
"fspike1",117,"fspike1_117",25,"MEN","fspike1/fspike1_MEN_25/","/runAtlantis_fspike1_117.sh"
"fspike1",118,"fspike1_118",50,"MEN","fspike1/fspike1_MEN_50/","/runAtlantis_fspike1_118.sh"
"fspike1",119,"fspike1_119",100,"MEN","fspike1/fspike1_MEN_100/","/runAtlantis_fspike1_119.sh"
"fspike1",120,"fspike1_120",0,"FDE","fspike1/fspike1_FDE_0/","/runAtlantis_fspike1_120.sh"
"fspike1",121,"fspike1_121",2,"FDE","fspike1/fspike1_FDE_2/","/runAtlantis_fspike1_121.sh"
"fspike1",122,"fspike1_122",5,"FDE","fspike1/fspike1_FDE_5/","/runAtlantis_fspike1_122.sh"
"fspike1",123,"fspike1_123",10,"FDE","fspike1/fspike1_FDE_10/","/runAtlantis_fspike1_123.sh"
"fspike1",124,"fspike1_124",25,"FDE","fspike1/fspike1_FDE_25/","/runAtlantis_fspike1_124.sh"
"fspike1",125,"fspike1_125",50,"FDE","fspike1/fspike1_FDE_50/","/runAtlantis_fspike1_125.sh"
"fspike1",126,"fspike1_126",100,"FDE","fspike1/fspike1_FDE_100/","/runAtlantis_fspike1_126.sh"
"fspike1",127,"fspike1_127",0,"COD","fspike1/fspike1_COD_0/","/runAtlantis_fspike1_127.sh"
"fspike1",128,"fspike1_128",2,"COD","fspike1/fspike1_COD_2/","/runAtlantis_fspike1_128.sh"
"fspike1",129,"fspike1_129",5,"COD","fspike1/fspike1_COD_5/","/runAtlantis_fspike1_129.sh"
"fspike1",130,"fspike1_130",10,"COD","fspike1/fspike1_COD_10/","/runAtlantis_fspike1_130.sh"
"fspike1",131,"fspike1_131",25,"COD","fspike1/fspike1_COD_25/","/runAtlantis_fspike1_131.sh"
"fspike1",132,"fspike1_132",50,"COD","fspike1/fspike1_COD_50/","/runAtlantis_fspike1_132.sh"
"fspike1",133,"fspike1_133",100,"COD","fspike1/fspike1_COD_100/","/runAtlantis_fspike1_133.sh"
"fspike1",134,"fspike1_134",0,"SHK","fspike1/fspike1_SHK_0/","/runAtlantis_fspike1_134.sh"
"fspike1",135,"fspike1_135",2,"SHK","fspike1/fspike1_SHK_2/","/runAtlantis_fspike1_135.sh"
"fspike1",136,"fspike1_136",5,"SHK","fspike1/fspike1_SHK_5/","/runAtlantis_fspike1_136.sh"
"fspike1",137,"fspike1_137",10,"SHK","fspike1/fspike1_SHK_10/","/runAtlantis_fspike1_137.sh"
"fspike1",138,"fspike1_138",25,"SHK","fspike1/fspike1_SHK_25/","/runAtlantis_fspike1_138.sh"
"fspike1",139,"fspike1_139",50,"SHK","fspike1/fspike1_SHK_50/","/runAtlantis_fspike1_139.sh"
"fspike1",140,"fspike1_140",100,"SHK","fspike1/fspike1_SHK_100/","/runAtlantis_fspike1_140.sh"
"fspike1",141,"fspike1_141",0,"OHK","fspike1/fspike1_OHK_0/","/runAtlantis_fspike1_141.sh"
"fspike1",142,"fspike1_142",2,"OHK","fspike1/fspike1_OHK_2/","/runAtlantis_fspike1_142.sh"
"fspike1",143,"fspike1_143",5,"OHK","fspike1/fspike1_OHK_5/","/runAtlantis_fspike1_143.sh"
"fspike1",144,"fspike1_144",10,"OHK","fspike1/fspike1_OHK_10/","/runAtlantis_fspike1_144.sh"
"fspike1",145,"fspike1_145",25,"OHK","fspike1/fspike1_OHK_25/","/runAtlantis_fspike1_145.sh"
"fspike1",146,"fspike1_146",50,"OHK","fspike1/fspike1_OHK_50/","/runAtlantis_fspike1_146.sh"
"fspike1",147,"fspike1_147",100,"OHK","fspike1/fspike1_OHK_100/","/runAtlantis_fspike1_147.sh"
"fspike1",148,"fspike1_148",0,"POL","fspike1/fspike1_POL_0/","/runAtlantis_fspike1_148.sh"
"fspike1",149,"fspike1_149",2,"POL","fspike1/fspike1_POL_2/","/runAtlantis_fspike1_149.sh"
"fspike1",150,"fspike1_150",5,"POL","fspike1/fspike1_POL_5/","/runAtlantis_fspike1_150.sh"
"fspike1",151,"fspike1_151",10,"POL","fspike1/fspike1_POL_10/","/runAtlantis_fspike1_151.sh"
"fspike1",152,"fspike1_152",25,"POL","fspike1/fspike1_POL_25/","/runAtlantis_fspike1_152.sh"
"fspike1",153,"fspike1_153",50,"POL","fspike1/fspike1_POL_50/","/runAtlantis_fspike1_153.sh"
"fspike1",154,"fspike1_154",100,"POL","fspike1/fspike1_POL_100/","/runAtlantis_fspike1_154.sh"
"fspike1",155,"fspike1_155",0,"RHK","fspike1/fspike1_RHK_0/","/runAtlantis_fspike1_155.sh"
"fspike1",156,"fspike1_156",2,"RHK","fspike1/fspike1_RHK_2/","/runAtlantis_fspike1_156.sh"
"fspike1",157,"fspike1_157",5,"RHK","fspike1/fspike1_RHK_5/","/runAtlantis_fspike1_157.sh"
"fspike1",158,"fspike1_158",10,"RHK","fspike1/fspike1_RHK_10/","/runAtlantis_fspike1_158.sh"
"fspike1",159,"fspike1_159",25,"RHK","fspike1/fspike1_RHK_25/","/runAtlantis_fspike1_159.sh"
"fspike1",160,"fspike1_160",50,"RHK","fspike1/fspike1_RHK_50/","/runAtlantis_fspike1_160.sh"
"fspike1",161,"fspike1_161",100,"RHK","fspike1/fspike1_RHK_100/","/runAtlantis_fspike1_161.sh"
"fspike1",162,"fspike1_162",0,"BSB","fspike1/fspike1_BSB_0/","/runAtlantis_fspike1_162.sh"
"fspike1",163,"fspike1_163",2,"BSB","fspike1/fspike1_BSB_2/","/runAtlantis_fspike1_163.sh"
"fspike1",164,"fspike1_164",5,"BSB","fspike1/fspike1_BSB_5/","/runAtlantis_fspike1_164.sh"
"fspike1",165,"fspike1_165",10,"BSB","fspike1/fspike1_BSB_10/","/runAtlantis_fspike1_165.sh"
"fspike1",166,"fspike1_166",25,"BSB","fspike1/fspike1_BSB_25/","/runAtlantis_fspike1_166.sh"
"fspike1",167,"fspike1_167",50,"BSB","fspike1/fspike1_BSB_50/","/runAtlantis_fspike1_167.sh"
"fspike1",168,"fspike1_168",100,"BSB","fspike1/fspike1_BSB_100/","/runAtlantis_fspike1_168.sh"
"fspike1",169,"fspike1_169",0,"SCU","fspike1/fspike1_SCU_0/","/runAtlantis_fspike1_169.sh"
"fspike1",170,"fspike1_170",2,"SCU","fspike1/fspike1_SCU_2/","/runAtlantis_fspike1_170.sh"
"fspike1",171,"fspike1_171",5,"SCU","fspike1/fspike1_SCU_5/","/runAtlantis_fspike1_171.sh"
"fspike1",172,"fspike1_172",10,"SCU","fspike1/fspike1_SCU_10/","/runAtlantis_fspike1_172.sh"
"fspike1",173,"fspike1_173",25,"SCU","fspike1/fspike1_SCU_25/","/runAtlantis_fspike1_173.sh"
"fspike1",174,"fspike1_174",50,"SCU","fspike1/fspike1_SCU_50/","/runAtlantis_fspike1_174.sh"
"fspike1",175,"fspike1_175",100,"SCU","fspike1/fspike1_SCU_100/","/runAtlantis_fspike1_175.sh"
"fspike1",176,"fspike1_176",0,"TYL","fspike1/fspike1_TYL_0/","/runAtlantis_fspike1_176.sh"
"fspike1",177,"fspike1_177",2,"TYL","fspike1/fspike1_TYL_2/","/runAtlantis_fspike1_177.sh"
"fspike1",178,"fspike1_178",5,"TYL","fspike1/fspike1_TYL_5/","/runAtlantis_fspike1_178.sh"
"fspike1",179,"fspike1_179",10,"TYL","fspike1/fspike1_TYL_10/","/runAtlantis_fspike1_179.sh"
"fspike1",180,"fspike1_180",25,"TYL","fspike1/fspike1_TYL_25/","/runAtlantis_fspike1_180.sh"
"fspike1",181,"fspike1_181",50,"TYL","fspike1/fspike1_TYL_50/","/runAtlantis_fspike1_181.sh"
"fspike1",182,"fspike1_182",100,"TYL","fspike1/fspike1_TYL_100/","/runAtlantis_fspike1_182.sh"
"fspike1",183,"fspike1_183",0,"RED","fspike1/fspike1_RED_0/","/runAtlantis_fspike1_183.sh"
"fspike1",184,"fspike1_184",2,"RED","fspike1/fspike1_RED_2/","/runAtlantis_fspike1_184.sh"
"fspike1",185,"fspike1_185",5,"RED","fspike1/fspike1_RED_5/","/runAtlantis_fspike1_185.sh"
"fspike1",186,"fspike1_186",10,"RED","fspike1/fspike1_RED_10/","/runAtlantis_fspike1_186.sh"
"fspike1",187,"fspike1_187",25,"RED","fspike1/fspike1_RED_25/","/runAtlantis_fspike1_187.sh"
"fspike1",188,"fspike1_188",50,"RED","fspike1/fspike1_RED_50/","/runAtlantis_fspike1_188.sh"
"fspike1",189,"fspike1_189",100,"RED","fspike1/fspike1_RED_100/","/runAtlantis_fspike1_189.sh"
"fspike1",190,"fspike1_190",0,"OPT","fspike1/fspike1_OPT_0/","/runAtlantis_fspike1_190.sh"
"fspike1",191,"fspike1_191",2,"OPT","fspike1/fspike1_OPT_2/","/runAtlantis_fspike1_191.sh"
"fspike1",192,"fspike1_192",5,"OPT","fspike1/fspike1_OPT_5/","/runAtlantis_fspike1_192.sh"
"fspike1",193,"fspike1_193",10,"OPT","fspike1/fspike1_OPT_10/","/runAtlantis_fspike1_193.sh"
"fspike1",194,"fspike1_194",25,"OPT","fspike1/fspike1_OPT_25/","/runAtlantis_fspike1_194.sh"
"fspike1",195,"fspike1_195",50,"OPT","fspike1/fspike1_OPT_50/","/runAtlantis_fspike1_195.sh"
"fspike1",196,"fspike1_196",100,"OPT","fspike1/fspike1_OPT_100/","/runAtlantis_fspike1_196.sh"
"fspike1",197,"fspike1_197",0,"DRM","fspike1/fspike1_DRM_0/","/runAtlantis_fspike1_197.sh"
"fspike1",198,"fspike1_198",2,"DRM","fspike1/fspike1_DRM_2/","/runAtlantis_fspike1_198.sh"
"fspike1",199,"fspike1_199",5,"DRM","fspike1/fspike1_DRM_5/","/runAtlantis_fspike1_199.sh"
"fspike1",200,"fspike1_200",10,"DRM","fspike1/fspike1_DRM_10/","/runAtlantis_fspike1_200.sh"
"fspike1",201,"fspike1_201",25,"DRM","fspike1/fspike1_DRM_25/","/runAtlantis_fspike1_201.sh"
"fspike1",202,"fspike1_202",50,"DRM","fspike1/fspike1_DRM_50/","/runAtlantis_fspike1_202.sh"
"fspike1",203,"fspike1_203",100,"DRM","fspike1/fspike1_DRM_100/","/runAtlantis_fspike1_203.sh"
"fspike1",204,"fspike1_204",0,"STB","fspike1/fspike1_STB_0/","/runAtlantis_fspike1_204.sh"
"fspike1",205,"fspike1_205",2,"STB","fspike1/fspike1_STB_2/","/runAtlantis_fspike1_205.sh"
"fspike1",206,"fspike1_206",5,"STB","fspike1/fspike1_STB_5/","/runAtlantis_fspike1_206.sh"
"fspike1",207,"fspike1_207",10,"STB","fspike1/fspike1_STB_10/","/runAtlantis_fspike1_207.sh"
"fspike1",208,"fspike1_208",25,"STB","fspike1/fspike1_STB_25/","/runAtlantis_fspike1_208.sh"
"fspike1",209,"fspike1_209",50,"STB","fspike1/fspike1_STB_50/","/runAtlantis_fspike1_209.sh"
"fspike1",210,"fspike1_210",100,"STB","fspike1/fspike1_STB_100/","/runAtlantis_fspike1_210.sh"
"fspike1",211,"fspike1_211",0,"TAU","fspike1/fspike1_TAU_0/","/runAtlantis_fspike1_211.sh"
"fspike1",212,"fspike1_212",2,"TAU","fspike1/fspike1_TAU_2/","/runAtlantis_fspike1_212.sh"
"fspike1",213,"fspike1_213",5,"TAU","fspike1/fspike1_TAU_5/","/runAtlantis_fspike1_213.sh"
"fspike1",214,"fspike1_214",10,"TAU","fspike1/fspike1_TAU_10/","/runAtlantis_fspike1_214.sh"
"fspike1",215,"fspike1_215",25,"TAU","fspike1/fspike1_TAU_25/","/runAtlantis_fspike1_215.sh"
"fspike1",216,"fspike1_216",50,"TAU","fspike1/fspike1_TAU_50/","/runAtlantis_fspike1_216.sh"
"fspike1",217,"fspike1_217",100,"TAU","fspike1/fspike1_TAU_100/","/runAtlantis_fspike1_217.sh"
"fspike1",218,"fspike1_218",0,"WOL","fspike1/fspike1_WOL_0/","/runAtlantis_fspike1_218.sh"
"fspike1",219,"fspike1_219",2,"WOL","fspike1/fspike1_WOL_2/","/runAtlantis_fspike1_219.sh"
"fspike1",220,"fspike1_220",5,"WOL","fspike1/fspike1_WOL_5/","/runAtlantis_fspike1_220.sh"
"fspike1",221,"fspike1_221",10,"WOL","fspike1/fspike1_WOL_10/","/runAtlantis_fspike1_221.sh"
"fspike1",222,"fspike1_222",25,"WOL","fspike1/fspike1_WOL_25/","/runAtlantis_fspike1_222.sh"
"fspike1",223,"fspike1_223",50,"WOL","fspike1/fspike1_WOL_50/","/runAtlantis_fspike1_223.sh"
"fspike1",224,"fspike1_224",100,"WOL","fspike1/fspike1_WOL_100/","/runAtlantis_fspike1_224.sh"
"fspike1",225,"fspike1_225",0,"SDF","fspike1/fspike1_SDF_0/","/runAtlantis_fspike1_225.sh"
"fspike1",226,"fspike1_226",2,"SDF","fspike1/fspike1_SDF_2/","/runAtlantis_fspike1_226.sh"
"fspike1",227,"fspike1_227",5,"SDF","fspike1/fspike1_SDF_5/","/runAtlantis_fspike1_227.sh"
"fspike1",228,"fspike1_228",10,"SDF","fspike1/fspike1_SDF_10/","/runAtlantis_fspike1_228.sh"
"fspike1",229,"fspike1_229",25,"SDF","fspike1/fspike1_SDF_25/","/runAtlantis_fspike1_229.sh"
"fspike1",230,"fspike1_230",50,"SDF","fspike1/fspike1_SDF_50/","/runAtlantis_fspike1_230.sh"
"fspike1",231,"fspike1_231",100,"SDF","fspike1/fspike1_SDF_100/","/runAtlantis_fspike1_231.sh"
"fspike1",232,"fspike1_232",0,"FDF","fspike1/fspike1_FDF_0/","/runAtlantis_fspike1_232.sh"
"fspike1",233,"fspike1_233",2,"FDF","fspike1/fspike1_FDF_2/","/runAtlantis_fspike1_233.sh"
"fspike1",234,"fspike1_234",5,"FDF","fspike1/fspike1_FDF_5/","/runAtlantis_fspike1_234.sh"
"fspike1",235,"fspike1_235",10,"FDF","fspike1/fspike1_FDF_10/","/runAtlantis_fspike1_235.sh"
"fspike1",236,"fspike1_236",25,"FDF","fspike1/fspike1_FDF_25/","/runAtlantis_fspike1_236.sh"
"fspike1",237,"fspike1_237",50,"FDF","fspike1/fspike1_FDF_50/","/runAtlantis_fspike1_237.sh"
