"experiment.id","ID","run.id","scalar","target.species","OutputDir","sh.script"
"fspike2",249,"fspike2_249",1.5,"CLA","fspike2/fspike2_CLA_1_5/","/runAtlantis_fspike2_249.sh"
"fspike2",250,"fspike2_250",1.75,"CLA","fspike2/fspike2_CLA_1_75/","/runAtlantis_fspike2_250.sh"
"fspike2",251,"fspike2_251",1.05,"BFF","fspike2/fspike2_BFF_1_05/","/runAtlantis_fspike2_251.sh"
"fspike2",252,"fspike2_252",1.1,"BFF","fspike2/fspike2_BFF_1_1/","/runAtlantis_fspike2_252.sh"
"fspike2",253,"fspike2_253",1.25,"BFF","fspike2/fspike2_BFF_1_25/","/runAtlantis_fspike2_253.sh"
"fspike2",254,"fspike2_254",1.5,"BFF","fspike2/fspike2_BFF_1_5/","/runAtlantis_fspike2_254.sh"
"fspike2",255,"fspike2_255",1.75,"BFF","fspike2/fspike2_BFF_1_75/","/runAtlantis_fspike2_255.sh"
"fspike2",256,"fspike2_256",1.05,"LOB","fspike2/fspike2_LOB_1_05/","/runAtlantis_fspike2_256.sh"
"fspike2",257,"fspike2_257",1.1,"LOB","fspike2/fspike2_LOB_1_1/","/runAtlantis_fspike2_257.sh"
"fspike2",258,"fspike2_258",1.25,"LOB","fspike2/fspike2_LOB_1_25/","/runAtlantis_fspike2_258.sh"
"fspike2",259,"fspike2_259",1.5,"LOB","fspike2/fspike2_LOB_1_5/","/runAtlantis_fspike2_259.sh"
"fspike2",260,"fspike2_260",1.75,"LOB","fspike2/fspike2_LOB_1_75/","/runAtlantis_fspike2_260.sh"
"fspike2",261,"fspike2_261",1.05,"RCB","fspike2/fspike2_RCB_1_05/","/runAtlantis_fspike2_261.sh"
"fspike2",262,"fspike2_262",1.1,"RCB","fspike2/fspike2_RCB_1_1/","/runAtlantis_fspike2_262.sh"
"fspike2",263,"fspike2_263",1.25,"RCB","fspike2/fspike2_RCB_1_25/","/runAtlantis_fspike2_263.sh"
"fspike2",264,"fspike2_264",1.5,"RCB","fspike2/fspike2_RCB_1_5/","/runAtlantis_fspike2_264.sh"
"fspike2",265,"fspike2_265",1.75,"RCB","fspike2/fspike2_RCB_1_75/","/runAtlantis_fspike2_265.sh"
"fspike2",266,"fspike2_266",1.05,"BMS","fspike2/fspike2_BMS_1_05/","/runAtlantis_fspike2_266.sh"
"fspike2",267,"fspike2_267",1.1,"BMS","fspike2/fspike2_BMS_1_1/","/runAtlantis_fspike2_267.sh"
"fspike2",268,"fspike2_268",1.25,"BMS","fspike2/fspike2_BMS_1_25/","/runAtlantis_fspike2_268.sh"
"fspike2",269,"fspike2_269",1.5,"BMS","fspike2/fspike2_BMS_1_5/","/runAtlantis_fspike2_269.sh"
"fspike2",270,"fspike2_270",1.75,"BMS","fspike2/fspike2_BMS_1_75/","/runAtlantis_fspike2_270.sh"
"fspike2",271,"fspike2_271",1.05,"NSH","fspike2/fspike2_NSH_1_05/","/runAtlantis_fspike2_271.sh"
"fspike2",272,"fspike2_272",1.1,"NSH","fspike2/fspike2_NSH_1_1/","/runAtlantis_fspike2_272.sh"
"fspike2",273,"fspike2_273",1.25,"NSH","fspike2/fspike2_NSH_1_25/","/runAtlantis_fspike2_273.sh"
"fspike2",274,"fspike2_274",1.5,"NSH","fspike2/fspike2_NSH_1_5/","/runAtlantis_fspike2_274.sh"
"fspike2",275,"fspike2_275",1.75,"NSH","fspike2/fspike2_NSH_1_75/","/runAtlantis_fspike2_275.sh"
"fspike2",276,"fspike2_276",1.05,"SG","fspike2/fspike2_SG_1_05/","/runAtlantis_fspike2_276.sh"
"fspike2",277,"fspike2_277",1.1,"SG","fspike2/fspike2_SG_1_1/","/runAtlantis_fspike2_277.sh"
"fspike2",278,"fspike2_278",1.25,"SG","fspike2/fspike2_SG_1_25/","/runAtlantis_fspike2_278.sh"
"fspike2",279,"fspike2_279",1.5,"SG","fspike2/fspike2_SG_1_5/","/runAtlantis_fspike2_279.sh"
"fspike2",280,"fspike2_280",1.75,"SG","fspike2/fspike2_SG_1_75/","/runAtlantis_fspike2_280.sh"
