2,5,9,15,17,22,26,29,34,38,42,47,50,53,59,62,67,70,74,79,83,87,90,93,97,102,107,112,116,120
1,6,10,14,18,21,25,30,33,37,41,46,49,54,58,61,66,69,73,78,82,86,89,94,98,101,106,111,115,119
3,7,11,13,19,23,27,31,35,39,43,45,51,55,57,63,65,71,75,77,81,85,91,95,99,103,105,110,114,118
4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108,109,113,117
