"Run.ID","Run.Group","Code","Type","Unit","Value","bio.file","run.sh.file"
26,"MEN_ZL3","MEN","BHalpha","scalar",0.5,"at_biology_26.prm","RunAtlantis_26.sh"
26,"MEN_ZL3","ZL","mum","scalar",5,"at_biology_26.prm","RunAtlantis_26.sh"
27,"MEN_ZL3","MEN","BHalpha","scalar",0.25,"at_biology_27.prm","RunAtlantis_27.sh"
27,"MEN_ZL3","ZL","mum","scalar",5,"at_biology_27.prm","RunAtlantis_27.sh"
28,"WKS","WSK","FSPB","scalar",0.9,"at_biology_28.prm","RunAtlantis_28.sh"
29,"WKS","WSK","FSPB","scalar",0.8,"at_biology_29.prm","RunAtlantis_29.sh"
30,"WKS","WSK","FSPB","scalar",0.7,"at_biology_30.prm","RunAtlantis_30.sh"
31,"WKS","WSK","FSPB","scalar",0.6,"at_biology_31.prm","RunAtlantis_31.sh"
32,"WKS","WSK","FSPB","scalar",0.5,"at_biology_32.prm","RunAtlantis_32.sh"
33,"WKS","WSK","FSPB","scalar",0.4,"at_biology_33.prm","RunAtlantis_33.sh"
34,"WKS","WSK","FSPB","scalar",0.3,"at_biology_34.prm","RunAtlantis_34.sh"
35,"WKS","WSK","FSPB","scalar",0.2,"at_biology_35.prm","RunAtlantis_35.sh"
36,"WKS","WSK","FSPB","scalar",0.1,"at_biology_36.prm","RunAtlantis_36.sh"
37,"COD","COD","mum","scalar",0.9,"at_biology_37.prm","RunAtlantis_37.sh"
38,"COD","COD","mum","scalar",0.8,"at_biology_38.prm","RunAtlantis_38.sh"
39,"COD","COD","mum","scalar",0.7,"at_biology_39.prm","RunAtlantis_39.sh"
40,"COD","COD","mum","scalar",0.6,"at_biology_40.prm","RunAtlantis_40.sh"
41,"COD","COD","mum","scalar",0.5,"at_biology_41.prm","RunAtlantis_41.sh"
42,"COD","COD","C","scalar",0.9,"at_biology_42.prm","RunAtlantis_42.sh"
43,"COD","COD","C","scalar",0.8,"at_biology_43.prm","RunAtlantis_43.sh"
44,"COD","COD","C","scalar",0.7,"at_biology_44.prm","RunAtlantis_44.sh"
45,"COD","COD","C","scalar",0.6,"at_biology_45.prm","RunAtlantis_45.sh"
46,"COD","COD","C","scalar",0.5,"at_biology_46.prm","RunAtlantis_46.sh"
47,"SCA_mQ","SCA","mQ","scalar",1.1,"at_biology_47.prm","RunAtlantis_47.sh"
48,"SCA_mQ","SCA","mQ","scalar",1.2,"at_biology_48.prm","RunAtlantis_48.sh"
49,"SCA_mQ","SCA","mQ","scalar",1.3,"at_biology_49.prm","RunAtlantis_49.sh"
50,"SCA_mQ","SCA","mQ","scalar",1.4,"at_biology_50.prm","RunAtlantis_50.sh"
51,"SCA_mQ","SCA","mQ","scalar",1.5,"at_biology_51.prm","RunAtlantis_51.sh"
52,"SCA_mum","SCA","mum","scalar",1.1,"at_biology_52.prm","RunAtlantis_52.sh"
53,"SCA_mum","SCA","mum","scalar",1.2,"at_biology_53.prm","RunAtlantis_53.sh"
54,"SCA_mum","SCA","mum","scalar",1.3,"at_biology_54.prm","RunAtlantis_54.sh"
55,"SCA_mum","SCA","mum","scalar",1.4,"at_biology_55.prm","RunAtlantis_55.sh"
56,"SCA_mum","SCA","mum","scalar",1.5,"at_biology_56.prm","RunAtlantis_56.sh"
57,"SCA_C","SCA","C","scalar",1.1,"at_biology_57.prm","RunAtlantis_57.sh"
58,"SCA_C","SCA","C","scalar",1.2,"at_biology_58.prm","RunAtlantis_58.sh"
59,"SCA_C","SCA","C","scalar",1.3,"at_biology_59.prm","RunAtlantis_59.sh"
60,"SCA_C","SCA","C","scalar",1.4,"at_biology_60.prm","RunAtlantis_60.sh"
61,"SCA_C","SCA","C","scalar",1.5,"at_biology_61.prm","RunAtlantis_61.sh"
62,"TAU","TAU","mum","scalar",0.9,"at_biology_62.prm","RunAtlantis_62.sh"
63,"TAU","TAU","mum","scalar",0.8,"at_biology_63.prm","RunAtlantis_63.sh"
64,"TAU","TAU","mum","scalar",0.7,"at_biology_64.prm","RunAtlantis_64.sh"
65,"TAU","TAU","mum","scalar",0.6,"at_biology_65.prm","RunAtlantis_65.sh"
66,"TAU","TAU","mum","scalar",0.5,"at_biology_66.prm","RunAtlantis_66.sh"
