"Run.ID","Run.Group","Code","Type","Unit","Value"
5,"BLF_HER","BLF","max.temp","value",10
5,"BLF_HER","BLF","min.temp","value",5
5,"BLF_HER","BLF","speed","value",0
5,"BLF_HER","HER","enviro.displace","value",0
5,"BLF_HER","HER","enviro.kill","value",0
5,"BLF_HER","HER","max.temp","value",10
5,"BLF_HER","HER","min.temp","value",5
5,"BLF_HER","HER","speed","value",0
6,"BLF_HER","BLF","enviro.displace","value",0
6,"BLF_HER","BLF","enviro.kill","value",1
6,"BLF_HER","BLF","max.temp","value",10
6,"BLF_HER","BLF","min.temp","value",5
6,"BLF_HER","BLF","speed","value",0
6,"BLF_HER","HER","enviro.displace","value",0
6,"BLF_HER","HER","enviro.kill","value",1
6,"BLF_HER","HER","max.temp","value",10
6,"BLF_HER","HER","min.temp","value",5
6,"BLF_HER","HER","speed","value",0
7,"BLF_HER","BLF","enviro.displace","value",1
7,"BLF_HER","BLF","enviro.kill","value",0
7,"BLF_HER","BLF","max.temp","value",10
7,"BLF_HER","BLF","min.temp","value",5
7,"BLF_HER","BLF","speed","value",0
7,"BLF_HER","HER","enviro.displace","value",1
7,"BLF_HER","HER","enviro.kill","value",0
7,"BLF_HER","HER","max.temp","value",10
7,"BLF_HER","HER","min.temp","value",5
7,"BLF_HER","HER","speed","value",0
8,"BLF_HER","BLF","enviro.displace","value",1
8,"BLF_HER","BLF","enviro.kill","value",1
8,"BLF_HER","BLF","max.temp","value",10
8,"BLF_HER","BLF","min.temp","value",5
8,"BLF_HER","BLF","speed","value",0
8,"BLF_HER","HER","enviro.displace","value",1
8,"BLF_HER","HER","enviro.kill","value",1
8,"BLF_HER","HER","max.temp","value",10
8,"BLF_HER","HER","min.temp","value",5
8,"BLF_HER","HER","speed","value",0
9,"BLF_HER","BLF","enviro.displace","value",0
9,"BLF_HER","BLF","enviro.kill","value",0
9,"BLF_HER","BLF","max.temp","value",15
9,"BLF_HER","BLF","min.temp","value",5
9,"BLF_HER","BLF","speed","value",0
9,"BLF_HER","HER","enviro.displace","value",0
9,"BLF_HER","HER","enviro.kill","value",0
9,"BLF_HER","HER","max.temp","value",15
9,"BLF_HER","HER","min.temp","value",5
9,"BLF_HER","HER","speed","value",0
10,"BLF_HER","BLF","enviro.displace","value",0
10,"BLF_HER","BLF","enviro.kill","value",1
10,"BLF_HER","BLF","max.temp","value",15
10,"BLF_HER","BLF","min.temp","value",5
10,"BLF_HER","BLF","speed","value",0
10,"BLF_HER","HER","enviro.displace","value",0
10,"BLF_HER","HER","enviro.kill","value",1
10,"BLF_HER","HER","max.temp","value",15
10,"BLF_HER","HER","min.temp","value",5
10,"BLF_HER","HER","speed","value",0
11,"BLF_HER","BLF","enviro.displace","value",1
11,"BLF_HER","BLF","enviro.kill","value",0
11,"BLF_HER","BLF","max.temp","value",15
11,"BLF_HER","BLF","min.temp","value",5
11,"BLF_HER","BLF","speed","value",0
11,"BLF_HER","HER","enviro.displace","value",1
11,"BLF_HER","HER","enviro.kill","value",0
11,"BLF_HER","HER","max.temp","value",15
11,"BLF_HER","HER","min.temp","value",5
11,"BLF_HER","HER","speed","value",0
12,"BLF_HER","BLF","enviro.displace","value",1
12,"BLF_HER","BLF","enviro.kill","value",1
12,"BLF_HER","BLF","max.temp","value",15
12,"BLF_HER","BLF","min.temp","value",5
12,"BLF_HER","BLF","speed","value",0
12,"BLF_HER","HER","enviro.displace","value",1
12,"BLF_HER","HER","enviro.kill","value",1
12,"BLF_HER","HER","max.temp","value",15
12,"BLF_HER","HER","min.temp","value",5
12,"BLF_HER","HER","speed","value",0
13,"BLF_HER","BLF","enviro.displace","value",0
13,"BLF_HER","BLF","enviro.kill","value",0
13,"BLF_HER","BLF","max.temp","value",20
13,"BLF_HER","BLF","min.temp","value",5
13,"BLF_HER","BLF","speed","value",0
13,"BLF_HER","HER","enviro.displace","value",0
13,"BLF_HER","HER","enviro.kill","value",0
13,"BLF_HER","HER","max.temp","value",20
13,"BLF_HER","HER","min.temp","value",5
13,"BLF_HER","HER","speed","value",0
14,"BLF_HER","BLF","enviro.displace","value",0
14,"BLF_HER","BLF","enviro.kill","value",1
14,"BLF_HER","BLF","max.temp","value",20
14,"BLF_HER","BLF","min.temp","value",5
14,"BLF_HER","BLF","speed","value",0
14,"BLF_HER","HER","enviro.displace","value",0
14,"BLF_HER","HER","enviro.kill","value",1
14,"BLF_HER","HER","max.temp","value",20
14,"BLF_HER","HER","min.temp","value",5
14,"BLF_HER","HER","speed","value",0
15,"BLF_HER","BLF","enviro.displace","value",1
15,"BLF_HER","BLF","enviro.kill","value",0
15,"BLF_HER","BLF","max.temp","value",20
15,"BLF_HER","BLF","min.temp","value",5
15,"BLF_HER","BLF","speed","value",0
15,"BLF_HER","HER","enviro.displace","value",1
15,"BLF_HER","HER","enviro.kill","value",0
15,"BLF_HER","HER","max.temp","value",20
15,"BLF_HER","HER","min.temp","value",5
15,"BLF_HER","HER","speed","value",0
16,"BLF_HER","BLF","enviro.displace","value",1
16,"BLF_HER","BLF","enviro.kill","value",1
16,"BLF_HER","BLF","max.temp","value",20
16,"BLF_HER","BLF","min.temp","value",5
16,"BLF_HER","BLF","speed","value",0
16,"BLF_HER","HER","enviro.displace","value",1
16,"BLF_HER","HER","enviro.kill","value",1
16,"BLF_HER","HER","max.temp","value",20
16,"BLF_HER","HER","min.temp","value",5
16,"BLF_HER","HER","speed","value",0
17,"BLF_HER","BLF","enviro.displace","value",0
17,"BLF_HER","BLF","enviro.kill","value",0
17,"BLF_HER","BLF","max.temp","value",5
17,"BLF_HER","BLF","min.temp","value",10
17,"BLF_HER","BLF","speed","value",0
17,"BLF_HER","HER","enviro.displace","value",0
17,"BLF_HER","HER","enviro.kill","value",0
17,"BLF_HER","HER","max.temp","value",5
17,"BLF_HER","HER","min.temp","value",10
17,"BLF_HER","HER","speed","value",0
18,"BLF_HER","BLF","enviro.displace","value",0
18,"BLF_HER","BLF","enviro.kill","value",1
18,"BLF_HER","BLF","max.temp","value",5
18,"BLF_HER","BLF","min.temp","value",10
18,"BLF_HER","BLF","speed","value",0
18,"BLF_HER","HER","enviro.displace","value",0
18,"BLF_HER","HER","enviro.kill","value",1
18,"BLF_HER","HER","max.temp","value",5
18,"BLF_HER","HER","min.temp","value",10
18,"BLF_HER","HER","speed","value",0
19,"BLF_HER","BLF","enviro.displace","value",1
19,"BLF_HER","BLF","enviro.kill","value",0
19,"BLF_HER","BLF","max.temp","value",5
19,"BLF_HER","BLF","min.temp","value",10
19,"BLF_HER","BLF","speed","value",0
19,"BLF_HER","HER","enviro.displace","value",1
19,"BLF_HER","HER","enviro.kill","value",0
19,"BLF_HER","HER","max.temp","value",5
19,"BLF_HER","HER","min.temp","value",10
19,"BLF_HER","HER","speed","value",0
20,"BLF_HER","BLF","enviro.displace","value",1
20,"BLF_HER","BLF","enviro.kill","value",1
20,"BLF_HER","BLF","max.temp","value",5
20,"BLF_HER","BLF","min.temp","value",10
20,"BLF_HER","BLF","speed","value",0
20,"BLF_HER","HER","enviro.displace","value",1
20,"BLF_HER","HER","enviro.kill","value",1
20,"BLF_HER","HER","max.temp","value",5
20,"BLF_HER","HER","min.temp","value",10
20,"BLF_HER","HER","speed","value",0
21,"BLF_HER","BLF","enviro.displace","value",0
21,"BLF_HER","BLF","enviro.kill","value",0
21,"BLF_HER","BLF","max.temp","value",10
21,"BLF_HER","BLF","min.temp","value",10
21,"BLF_HER","BLF","speed","value",0
21,"BLF_HER","HER","enviro.displace","value",0
21,"BLF_HER","HER","enviro.kill","value",0
21,"BLF_HER","HER","max.temp","value",10
21,"BLF_HER","HER","min.temp","value",10
21,"BLF_HER","HER","speed","value",0
22,"BLF_HER","BLF","enviro.displace","value",0
22,"BLF_HER","BLF","enviro.kill","value",1
22,"BLF_HER","BLF","max.temp","value",10
22,"BLF_HER","BLF","min.temp","value",10
22,"BLF_HER","BLF","speed","value",0
22,"BLF_HER","HER","enviro.displace","value",0
22,"BLF_HER","HER","enviro.kill","value",1
22,"BLF_HER","HER","max.temp","value",10
22,"BLF_HER","HER","min.temp","value",10
22,"BLF_HER","HER","speed","value",0
23,"BLF_HER","BLF","enviro.displace","value",1
23,"BLF_HER","BLF","enviro.kill","value",0
23,"BLF_HER","BLF","max.temp","value",10
23,"BLF_HER","BLF","min.temp","value",10
23,"BLF_HER","BLF","speed","value",0
23,"BLF_HER","HER","enviro.displace","value",1
23,"BLF_HER","HER","enviro.kill","value",0
23,"BLF_HER","HER","max.temp","value",10
23,"BLF_HER","HER","min.temp","value",10
23,"BLF_HER","HER","speed","value",0
24,"BLF_HER","BLF","enviro.displace","value",1
24,"BLF_HER","BLF","enviro.kill","value",1
24,"BLF_HER","BLF","max.temp","value",10
24,"BLF_HER","BLF","min.temp","value",10
24,"BLF_HER","BLF","speed","value",0
24,"BLF_HER","HER","enviro.displace","value",1
24,"BLF_HER","HER","enviro.kill","value",1
24,"BLF_HER","HER","max.temp","value",10
24,"BLF_HER","HER","min.temp","value",10
24,"BLF_HER","HER","speed","value",0
25,"BLF_HER","BLF","enviro.displace","value",0
25,"BLF_HER","BLF","enviro.kill","value",0
25,"BLF_HER","BLF","max.temp","value",15
25,"BLF_HER","BLF","min.temp","value",10
25,"BLF_HER","BLF","speed","value",0
25,"BLF_HER","HER","enviro.displace","value",0
25,"BLF_HER","HER","enviro.kill","value",0
25,"BLF_HER","HER","max.temp","value",15
25,"BLF_HER","HER","min.temp","value",10
25,"BLF_HER","HER","speed","value",0
26,"BLF_HER","BLF","enviro.displace","value",0
26,"BLF_HER","BLF","enviro.kill","value",1
26,"BLF_HER","BLF","max.temp","value",15
26,"BLF_HER","BLF","min.temp","value",10
26,"BLF_HER","BLF","speed","value",0
26,"BLF_HER","HER","enviro.displace","value",0
26,"BLF_HER","HER","enviro.kill","value",1
26,"BLF_HER","HER","max.temp","value",15
26,"BLF_HER","HER","min.temp","value",10
26,"BLF_HER","HER","speed","value",0
27,"BLF_HER","BLF","enviro.displace","value",1
27,"BLF_HER","BLF","enviro.kill","value",0
27,"BLF_HER","BLF","max.temp","value",15
27,"BLF_HER","BLF","min.temp","value",10
27,"BLF_HER","BLF","speed","value",0
27,"BLF_HER","HER","enviro.displace","value",1
27,"BLF_HER","HER","enviro.kill","value",0
27,"BLF_HER","HER","max.temp","value",15
27,"BLF_HER","HER","min.temp","value",10
27,"BLF_HER","HER","speed","value",0
28,"BLF_HER","BLF","enviro.displace","value",1
28,"BLF_HER","BLF","enviro.kill","value",1
28,"BLF_HER","BLF","max.temp","value",15
28,"BLF_HER","BLF","min.temp","value",10
28,"BLF_HER","BLF","speed","value",0
28,"BLF_HER","HER","enviro.displace","value",1
28,"BLF_HER","HER","enviro.kill","value",1
28,"BLF_HER","HER","max.temp","value",15
28,"BLF_HER","HER","min.temp","value",10
28,"BLF_HER","HER","speed","value",0
29,"BLF_HER","BLF","enviro.displace","value",0
29,"BLF_HER","BLF","enviro.kill","value",0
29,"BLF_HER","BLF","max.temp","value",20
29,"BLF_HER","BLF","min.temp","value",10
29,"BLF_HER","BLF","speed","value",0
29,"BLF_HER","HER","enviro.displace","value",0
29,"BLF_HER","HER","enviro.kill","value",0
29,"BLF_HER","HER","max.temp","value",20
29,"BLF_HER","HER","min.temp","value",10
29,"BLF_HER","HER","speed","value",0
30,"BLF_HER","BLF","enviro.displace","value",0
30,"BLF_HER","BLF","enviro.kill","value",1
30,"BLF_HER","BLF","max.temp","value",20
30,"BLF_HER","BLF","min.temp","value",10
30,"BLF_HER","BLF","speed","value",0
30,"BLF_HER","HER","enviro.displace","value",0
30,"BLF_HER","HER","enviro.kill","value",1
30,"BLF_HER","HER","max.temp","value",20
30,"BLF_HER","HER","min.temp","value",10
30,"BLF_HER","HER","speed","value",0
31,"BLF_HER","BLF","enviro.displace","value",1
31,"BLF_HER","BLF","enviro.kill","value",0
31,"BLF_HER","BLF","max.temp","value",20
31,"BLF_HER","BLF","min.temp","value",10
31,"BLF_HER","BLF","speed","value",0
31,"BLF_HER","HER","enviro.displace","value",1
31,"BLF_HER","HER","enviro.kill","value",0
31,"BLF_HER","HER","max.temp","value",20
31,"BLF_HER","HER","min.temp","value",10
31,"BLF_HER","HER","speed","value",0
32,"BLF_HER","BLF","enviro.displace","value",1
32,"BLF_HER","BLF","enviro.kill","value",1
32,"BLF_HER","BLF","max.temp","value",20
32,"BLF_HER","BLF","min.temp","value",10
32,"BLF_HER","BLF","speed","value",0
32,"BLF_HER","HER","enviro.displace","value",1
32,"BLF_HER","HER","enviro.kill","value",1
32,"BLF_HER","HER","max.temp","value",20
32,"BLF_HER","HER","min.temp","value",10
32,"BLF_HER","HER","speed","value",0
33,"BLF_HER","BLF","enviro.displace","value",0
33,"BLF_HER","BLF","enviro.kill","value",0
33,"BLF_HER","BLF","max.temp","value",5
33,"BLF_HER","BLF","min.temp","value",15
33,"BLF_HER","BLF","speed","value",0
33,"BLF_HER","HER","enviro.displace","value",0
33,"BLF_HER","HER","enviro.kill","value",0
33,"BLF_HER","HER","max.temp","value",5
33,"BLF_HER","HER","min.temp","value",15
33,"BLF_HER","HER","speed","value",0
34,"BLF_HER","BLF","enviro.displace","value",0
34,"BLF_HER","BLF","enviro.kill","value",1
34,"BLF_HER","BLF","max.temp","value",5
34,"BLF_HER","BLF","min.temp","value",15
34,"BLF_HER","BLF","speed","value",0
34,"BLF_HER","HER","enviro.displace","value",0
34,"BLF_HER","HER","enviro.kill","value",1
34,"BLF_HER","HER","max.temp","value",5
34,"BLF_HER","HER","min.temp","value",15
34,"BLF_HER","HER","speed","value",0
35,"BLF_HER","BLF","enviro.displace","value",1
35,"BLF_HER","BLF","enviro.kill","value",0
35,"BLF_HER","BLF","max.temp","value",5
35,"BLF_HER","BLF","min.temp","value",15
35,"BLF_HER","BLF","speed","value",0
35,"BLF_HER","HER","enviro.displace","value",1
35,"BLF_HER","HER","enviro.kill","value",0
35,"BLF_HER","HER","max.temp","value",5
35,"BLF_HER","HER","min.temp","value",15
35,"BLF_HER","HER","speed","value",0
36,"BLF_HER","BLF","enviro.displace","value",1
36,"BLF_HER","BLF","enviro.kill","value",1
36,"BLF_HER","BLF","max.temp","value",5
36,"BLF_HER","BLF","min.temp","value",15
36,"BLF_HER","BLF","speed","value",0
36,"BLF_HER","HER","enviro.displace","value",1
36,"BLF_HER","HER","enviro.kill","value",1
36,"BLF_HER","HER","max.temp","value",5
36,"BLF_HER","HER","min.temp","value",15
36,"BLF_HER","HER","speed","value",0
37,"BLF_HER","BLF","enviro.displace","value",0
37,"BLF_HER","BLF","enviro.kill","value",0
37,"BLF_HER","BLF","max.temp","value",10
37,"BLF_HER","BLF","min.temp","value",15
37,"BLF_HER","BLF","speed","value",0
37,"BLF_HER","HER","enviro.displace","value",0
37,"BLF_HER","HER","enviro.kill","value",0
37,"BLF_HER","HER","max.temp","value",10
37,"BLF_HER","HER","min.temp","value",15
37,"BLF_HER","HER","speed","value",0
38,"BLF_HER","BLF","enviro.displace","value",0
38,"BLF_HER","BLF","enviro.kill","value",1
38,"BLF_HER","BLF","max.temp","value",10
38,"BLF_HER","BLF","min.temp","value",15
38,"BLF_HER","BLF","speed","value",0
38,"BLF_HER","HER","enviro.displace","value",0
38,"BLF_HER","HER","enviro.kill","value",1
38,"BLF_HER","HER","max.temp","value",10
38,"BLF_HER","HER","min.temp","value",15
38,"BLF_HER","HER","speed","value",0
39,"BLF_HER","BLF","enviro.displace","value",1
39,"BLF_HER","BLF","enviro.kill","value",0
39,"BLF_HER","BLF","max.temp","value",10
39,"BLF_HER","BLF","min.temp","value",15
39,"BLF_HER","BLF","speed","value",0
39,"BLF_HER","HER","enviro.displace","value",1
39,"BLF_HER","HER","enviro.kill","value",0
39,"BLF_HER","HER","max.temp","value",10
39,"BLF_HER","HER","min.temp","value",15
39,"BLF_HER","HER","speed","value",0
40,"BLF_HER","BLF","enviro.displace","value",1
40,"BLF_HER","BLF","enviro.kill","value",1
40,"BLF_HER","BLF","max.temp","value",10
40,"BLF_HER","BLF","min.temp","value",15
40,"BLF_HER","BLF","speed","value",0
40,"BLF_HER","HER","enviro.displace","value",1
40,"BLF_HER","HER","enviro.kill","value",1
40,"BLF_HER","HER","max.temp","value",10
40,"BLF_HER","HER","min.temp","value",15
40,"BLF_HER","HER","speed","value",0
41,"BLF_HER","BLF","enviro.displace","value",0
41,"BLF_HER","BLF","enviro.kill","value",0
41,"BLF_HER","BLF","max.temp","value",15
41,"BLF_HER","BLF","min.temp","value",15
41,"BLF_HER","BLF","speed","value",0
41,"BLF_HER","HER","enviro.displace","value",0
41,"BLF_HER","HER","enviro.kill","value",0
41,"BLF_HER","HER","max.temp","value",15
41,"BLF_HER","HER","min.temp","value",15
41,"BLF_HER","HER","speed","value",0
42,"BLF_HER","BLF","enviro.displace","value",0
42,"BLF_HER","BLF","enviro.kill","value",1
42,"BLF_HER","BLF","max.temp","value",15
42,"BLF_HER","BLF","min.temp","value",15
42,"BLF_HER","BLF","speed","value",0
42,"BLF_HER","HER","enviro.displace","value",0
42,"BLF_HER","HER","enviro.kill","value",1
42,"BLF_HER","HER","max.temp","value",15
42,"BLF_HER","HER","min.temp","value",15
42,"BLF_HER","HER","speed","value",0
43,"BLF_HER","BLF","enviro.displace","value",1
43,"BLF_HER","BLF","enviro.kill","value",0
43,"BLF_HER","BLF","max.temp","value",15
43,"BLF_HER","BLF","min.temp","value",15
43,"BLF_HER","BLF","speed","value",0
43,"BLF_HER","HER","enviro.displace","value",1
43,"BLF_HER","HER","enviro.kill","value",0
43,"BLF_HER","HER","max.temp","value",15
43,"BLF_HER","HER","min.temp","value",15
43,"BLF_HER","HER","speed","value",0
44,"BLF_HER","BLF","enviro.displace","value",1
44,"BLF_HER","BLF","enviro.kill","value",1
44,"BLF_HER","BLF","max.temp","value",15
44,"BLF_HER","BLF","min.temp","value",15
44,"BLF_HER","BLF","speed","value",0
44,"BLF_HER","HER","enviro.displace","value",1
44,"BLF_HER","HER","enviro.kill","value",1
44,"BLF_HER","HER","max.temp","value",15
44,"BLF_HER","HER","min.temp","value",15
44,"BLF_HER","HER","speed","value",0
45,"BLF_HER","BLF","enviro.displace","value",0
45,"BLF_HER","BLF","enviro.kill","value",0
45,"BLF_HER","BLF","max.temp","value",20
45,"BLF_HER","BLF","min.temp","value",15
45,"BLF_HER","BLF","speed","value",0
45,"BLF_HER","HER","enviro.displace","value",0
45,"BLF_HER","HER","enviro.kill","value",0
45,"BLF_HER","HER","max.temp","value",20
45,"BLF_HER","HER","min.temp","value",15
45,"BLF_HER","HER","speed","value",0
46,"BLF_HER","BLF","enviro.displace","value",0
46,"BLF_HER","BLF","enviro.kill","value",1
46,"BLF_HER","BLF","max.temp","value",20
46,"BLF_HER","BLF","min.temp","value",15
46,"BLF_HER","BLF","speed","value",0
46,"BLF_HER","HER","enviro.displace","value",0
46,"BLF_HER","HER","enviro.kill","value",1
46,"BLF_HER","HER","max.temp","value",20
46,"BLF_HER","HER","min.temp","value",15
46,"BLF_HER","HER","speed","value",0
47,"BLF_HER","BLF","enviro.displace","value",1
47,"BLF_HER","BLF","enviro.kill","value",0
47,"BLF_HER","BLF","max.temp","value",20
47,"BLF_HER","BLF","min.temp","value",15
47,"BLF_HER","BLF","speed","value",0
47,"BLF_HER","HER","enviro.displace","value",1
47,"BLF_HER","HER","enviro.kill","value",0
47,"BLF_HER","HER","max.temp","value",20
47,"BLF_HER","HER","min.temp","value",15
47,"BLF_HER","HER","speed","value",0
48,"BLF_HER","BLF","enviro.displace","value",1
48,"BLF_HER","BLF","enviro.kill","value",1
48,"BLF_HER","BLF","max.temp","value",20
48,"BLF_HER","BLF","min.temp","value",15
48,"BLF_HER","BLF","speed","value",0
48,"BLF_HER","HER","enviro.displace","value",1
48,"BLF_HER","HER","enviro.kill","value",1
48,"BLF_HER","HER","max.temp","value",20
48,"BLF_HER","HER","min.temp","value",15
48,"BLF_HER","HER","speed","value",0
49,"BLF_HER","BLF","enviro.displace","value",0
49,"BLF_HER","BLF","enviro.kill","value",0
49,"BLF_HER","BLF","max.temp","value",5
49,"BLF_HER","BLF","min.temp","value",20
49,"BLF_HER","BLF","speed","value",0
49,"BLF_HER","HER","enviro.displace","value",0
49,"BLF_HER","HER","enviro.kill","value",0
49,"BLF_HER","HER","max.temp","value",5
49,"BLF_HER","HER","min.temp","value",20
49,"BLF_HER","HER","speed","value",0
50,"BLF_HER","BLF","enviro.displace","value",0
50,"BLF_HER","BLF","enviro.kill","value",1
50,"BLF_HER","BLF","max.temp","value",5
50,"BLF_HER","BLF","min.temp","value",20
50,"BLF_HER","BLF","speed","value",0
50,"BLF_HER","HER","enviro.displace","value",0
50,"BLF_HER","HER","enviro.kill","value",1
50,"BLF_HER","HER","max.temp","value",5
50,"BLF_HER","HER","min.temp","value",20
50,"BLF_HER","HER","speed","value",0
51,"BLF_HER","BLF","enviro.displace","value",1
51,"BLF_HER","BLF","enviro.kill","value",0
51,"BLF_HER","BLF","max.temp","value",5
51,"BLF_HER","BLF","min.temp","value",20
51,"BLF_HER","BLF","speed","value",0
51,"BLF_HER","HER","enviro.displace","value",1
51,"BLF_HER","HER","enviro.kill","value",0
51,"BLF_HER","HER","max.temp","value",5
51,"BLF_HER","HER","min.temp","value",20
51,"BLF_HER","HER","speed","value",0
52,"BLF_HER","BLF","enviro.displace","value",1
52,"BLF_HER","BLF","enviro.kill","value",1
52,"BLF_HER","BLF","max.temp","value",5
52,"BLF_HER","BLF","min.temp","value",20
52,"BLF_HER","BLF","speed","value",0
52,"BLF_HER","HER","enviro.displace","value",1
52,"BLF_HER","HER","enviro.kill","value",1
52,"BLF_HER","HER","max.temp","value",5
52,"BLF_HER","HER","min.temp","value",20
52,"BLF_HER","HER","speed","value",0
53,"BLF_HER","BLF","enviro.displace","value",0
53,"BLF_HER","BLF","enviro.kill","value",0
53,"BLF_HER","BLF","max.temp","value",10
53,"BLF_HER","BLF","min.temp","value",20
53,"BLF_HER","BLF","speed","value",0
53,"BLF_HER","HER","enviro.displace","value",0
53,"BLF_HER","HER","enviro.kill","value",0
53,"BLF_HER","HER","max.temp","value",10
53,"BLF_HER","HER","min.temp","value",20
53,"BLF_HER","HER","speed","value",0
54,"BLF_HER","BLF","enviro.displace","value",0
54,"BLF_HER","BLF","enviro.kill","value",1
54,"BLF_HER","BLF","max.temp","value",10
54,"BLF_HER","BLF","min.temp","value",20
54,"BLF_HER","BLF","speed","value",0
54,"BLF_HER","HER","enviro.displace","value",0
54,"BLF_HER","HER","enviro.kill","value",1
54,"BLF_HER","HER","max.temp","value",10
54,"BLF_HER","HER","min.temp","value",20
54,"BLF_HER","HER","speed","value",0
55,"BLF_HER","BLF","enviro.displace","value",1
55,"BLF_HER","BLF","enviro.kill","value",0
55,"BLF_HER","BLF","max.temp","value",10
55,"BLF_HER","BLF","min.temp","value",20
55,"BLF_HER","BLF","speed","value",0
55,"BLF_HER","HER","enviro.displace","value",1
55,"BLF_HER","HER","enviro.kill","value",0
55,"BLF_HER","HER","max.temp","value",10
55,"BLF_HER","HER","min.temp","value",20
55,"BLF_HER","HER","speed","value",0
56,"BLF_HER","BLF","enviro.displace","value",1
56,"BLF_HER","BLF","enviro.kill","value",1
56,"BLF_HER","BLF","max.temp","value",10
56,"BLF_HER","BLF","min.temp","value",20
56,"BLF_HER","BLF","speed","value",0
56,"BLF_HER","HER","enviro.displace","value",1
56,"BLF_HER","HER","enviro.kill","value",1
56,"BLF_HER","HER","max.temp","value",10
56,"BLF_HER","HER","min.temp","value",20
56,"BLF_HER","HER","speed","value",0
57,"BLF_HER","BLF","enviro.displace","value",0
57,"BLF_HER","BLF","enviro.kill","value",0
57,"BLF_HER","BLF","max.temp","value",15
57,"BLF_HER","BLF","min.temp","value",20
57,"BLF_HER","BLF","speed","value",0
57,"BLF_HER","HER","enviro.displace","value",0
57,"BLF_HER","HER","enviro.kill","value",0
57,"BLF_HER","HER","max.temp","value",15
57,"BLF_HER","HER","min.temp","value",20
57,"BLF_HER","HER","speed","value",0
58,"BLF_HER","BLF","enviro.displace","value",0
58,"BLF_HER","BLF","enviro.kill","value",1
58,"BLF_HER","BLF","max.temp","value",15
58,"BLF_HER","BLF","min.temp","value",20
58,"BLF_HER","BLF","speed","value",0
58,"BLF_HER","HER","enviro.displace","value",0
58,"BLF_HER","HER","enviro.kill","value",1
58,"BLF_HER","HER","max.temp","value",15
58,"BLF_HER","HER","min.temp","value",20
58,"BLF_HER","HER","speed","value",0
59,"BLF_HER","BLF","enviro.displace","value",1
59,"BLF_HER","BLF","enviro.kill","value",0
59,"BLF_HER","BLF","max.temp","value",15
59,"BLF_HER","BLF","min.temp","value",20
59,"BLF_HER","BLF","speed","value",0
59,"BLF_HER","HER","enviro.displace","value",1
59,"BLF_HER","HER","enviro.kill","value",0
59,"BLF_HER","HER","max.temp","value",15
59,"BLF_HER","HER","min.temp","value",20
59,"BLF_HER","HER","speed","value",0
60,"BLF_HER","BLF","enviro.displace","value",1
60,"BLF_HER","BLF","enviro.kill","value",1
60,"BLF_HER","BLF","max.temp","value",15
60,"BLF_HER","BLF","min.temp","value",20
60,"BLF_HER","BLF","speed","value",0
60,"BLF_HER","HER","enviro.displace","value",1
60,"BLF_HER","HER","enviro.kill","value",1
60,"BLF_HER","HER","max.temp","value",15
60,"BLF_HER","HER","min.temp","value",20
60,"BLF_HER","HER","speed","value",0
61,"BLF_HER","BLF","enviro.displace","value",0
61,"BLF_HER","BLF","enviro.kill","value",0
61,"BLF_HER","BLF","max.temp","value",20
61,"BLF_HER","BLF","min.temp","value",20
61,"BLF_HER","BLF","speed","value",0
61,"BLF_HER","HER","enviro.displace","value",0
61,"BLF_HER","HER","enviro.kill","value",0
61,"BLF_HER","HER","max.temp","value",20
