Run.ID,Run.Group,Code,Type,Unit,Value
141,GOO_3_16,GOO,roc.wgt,value,0.01
142,GOO_2_18,GOO,ddepend,value,3
142,GOO_2_18,GOO,max.temp,value,18
142,GOO_2_18,GOO,k.roc.food,value,10
142,GOO_3_18,GOO,roc.wgt,value,0.01
143,GOO_3_18,GOO,ddepend,value,2
143,GOO_3_18,GOO,max.temp,value,20
143,GOO_2_20,GOO,k.roc.food,value,10
143,GOO_2_20,GOO,roc.wgt,value,0.01
144,GOO_2_20,GOO,ddepend,value,3
144,GOO_3_20,GOO,max.temp,value,20
144,GOO_3_20,GOO,k.roc.food,value,10
144,GOO_3_20,GOO,roc.wgt,value,0.01
145,GOO_2_10,GOO,ddepend,value,2
145,GOO_2_10,GOO,max.temp,value,10
145,GOO_2_10,GOO,k.roc.food,value,100
145,GOO_3_10,GOO,roc.wgt,value,0.01
146,GOO_3_10,GOO,ddepend,value,3
146,GOO_3_10,GOO,max.temp,value,10
146,GOO_2_12,GOO,k.roc.food,value,100
146,GOO_2_12,GOO,roc.wgt,value,0.01
147,GOO_2_12,GOO,ddepend,value,2
147,GOO_3_12,GOO,max.temp,value,12
147,GOO_3_12,GOO,k.roc.food,value,100
147,GOO_3_12,GOO,roc.wgt,value,0.01
148,GOO_2_14,GOO,ddepend,value,3
148,GOO_2_14,GOO,max.temp,value,12
148,GOO_2_14,GOO,k.roc.food,value,100
148,GOO_3_14,GOO,roc.wgt,value,0.01
149,GOO_3_14,GOO,ddepend,value,2
149,GOO_3_14,GOO,max.temp,value,14
149,GOO_2_16,GOO,k.roc.food,value,100
149,GOO_2_16,GOO,roc.wgt,value,0.01
150,GOO_2_16,GOO,ddepend,value,3
150,GOO_3_16,GOO,max.temp,value,14
150,GOO_3_16,GOO,k.roc.food,value,100
150,GOO_3_16,GOO,roc.wgt,value,0.01
151,GOO_2_18,GOO,ddepend,value,2
151,GOO_2_18,GOO,max.temp,value,16
151,GOO_2_18,GOO,k.roc.food,value,100
151,GOO_3_18,GOO,roc.wgt,value,0.01
152,GOO_3_18,GOO,ddepend,value,3
152,GOO_3_18,GOO,max.temp,value,16
152,GOO_2_20,GOO,k.roc.food,value,100
152,GOO_2_20,GOO,roc.wgt,value,0.01
153,GOO_2_20,GOO,ddepend,value,2
153,GOO_3_20,GOO,max.temp,value,18
153,GOO_3_20,GOO,k.roc.food,value,100
153,GOO_3_20,GOO,roc.wgt,value,0.01
154,GOO_2_10,GOO,ddepend,value,3
154,GOO_2_10,GOO,max.temp,value,18
154,GOO_2_10,GOO,k.roc.food,value,100
154,GOO_3_10,GOO,roc.wgt,value,0.01
155,GOO_3_10,GOO,ddepend,value,2
155,GOO_3_10,GOO,max.temp,value,20
155,GOO_2_12,GOO,k.roc.food,value,100
155,GOO_2_12,GOO,roc.wgt,value,0.01
156,GOO_2_12,GOO,ddepend,value,3
156,GOO_3_12,GOO,max.temp,value,20
156,GOO_3_12,GOO,k.roc.food,value,100
156,GOO_3_12,GOO,roc.wgt,value,0.01
157,GOO_2_14,GOO,ddepend,value,2
157,GOO_2_14,GOO,max.temp,value,10
157,GOO_2_14,GOO,k.roc.food,value,1000
157,GOO_3_14,GOO,roc.wgt,value,0.01
158,GOO_3_14,GOO,ddepend,value,3
158,GOO_3_14,GOO,max.temp,value,10
158,GOO_2_16,GOO,k.roc.food,value,1000
158,GOO_2_16,GOO,roc.wgt,value,0.01
159,GOO_2_16,GOO,ddepend,value,2
159,GOO_3_16,GOO,max.temp,value,12
159,GOO_3_16,GOO,k.roc.food,value,1000
159,GOO_3_16,GOO,roc.wgt,value,0.01
160,GOO_2_18,GOO,ddepend,value,3
160,GOO_2_18,GOO,max.temp,value,12
160,GOO_2_18,GOO,k.roc.food,value,1000
160,GOO_3_18,GOO,roc.wgt,value,0.01
161,GOO_3_18,GOO,ddepend,value,2
161,GOO_3_18,GOO,max.temp,value,14
161,GOO_2_20,GOO,k.roc.food,value,1000
161,GOO_2_20,GOO,roc.wgt,value,0.01
162,GOO_2_20,GOO,ddepend,value,3
162,GOO_3_20,GOO,max.temp,value,14
162,GOO_3_20,GOO,k.roc.food,value,1000
162,GOO_3_20,GOO,roc.wgt,value,0.01
163,GOO_2_10,GOO,ddepend,value,2
163,GOO_2_10,GOO,max.temp,value,16
163,GOO_2_10,GOO,k.roc.food,value,1000
163,GOO_3_10,GOO,roc.wgt,value,0.01
164,GOO_3_10,GOO,ddepend,value,3
164,GOO_3_10,GOO,max.temp,value,16
164,GOO_2_12,GOO,k.roc.food,value,1000
164,GOO_2_12,GOO,roc.wgt,value,0.01
165,GOO_2_12,GOO,ddepend,value,2
165,GOO_3_12,GOO,max.temp,value,18
165,GOO_3_12,GOO,k.roc.food,value,1000
165,GOO_3_12,GOO,roc.wgt,value,0.01
166,GOO_2_14,GOO,ddepend,value,3
166,GOO_2_14,GOO,max.temp,value,18
166,GOO_2_14,GOO,k.roc.food,value,1000
166,GOO_3_14,GOO,roc.wgt,value,0.01
167,GOO_3_14,GOO,ddepend,value,2
167,GOO_3_14,GOO,max.temp,value,20
167,GOO_2_16,GOO,k.roc.food,value,1000
167,GOO_2_16,GOO,roc.wgt,value,0.01
168,GOO_2_16,GOO,ddepend,value,3
168,GOO_3_16,GOO,max.temp,value,20
168,GOO_3_16,GOO,k.roc.food,value,1000
168,GOO_3_16,GOO,roc.wgt,value,0.01
169,GOO_2_18,GOO,ddepend,value,2
169,GOO_2_18,GOO,max.temp,value,10
169,GOO_2_18,GOO,k.roc.food,value,0.001
169,GOO_3_18,GOO,roc.wgt,value,0.1
170,GOO_3_18,GOO,ddepend,value,3
170,GOO_3_18,GOO,max.temp,value,10
170,GOO_2_20,GOO,k.roc.food,value,0.001
170,GOO_2_20,GOO,roc.wgt,value,0.1
171,GOO_2_20,GOO,ddepend,value,2
171,GOO_3_20,GOO,max.temp,value,12
171,GOO_3_20,GOO,k.roc.food,value,0.001
171,GOO_3_20,GOO,roc.wgt,value,0.1
172,GOO_2_10,GOO,ddepend,value,3
172,GOO_2_10,GOO,max.temp,value,12
172,GOO_2_10,GOO,k.roc.food,value,0.001
172,GOO_3_10,GOO,roc.wgt,value,0.1
173,GOO_3_10,GOO,ddepend,value,2
173,GOO_3_10,GOO,max.temp,value,14
173,GOO_2_12,GOO,k.roc.food,value,0.001
173,GOO_2_12,GOO,roc.wgt,value,0.1
174,GOO_2_12,GOO,ddepend,value,3
174,GOO_3_12,GOO,max.temp,value,14
174,GOO_3_12,GOO,k.roc.food,value,0.001
174,GOO_3_12,GOO,roc.wgt,value,0.1
175,GOO_2_14,GOO,ddepend,value,2
175,GOO_2_14,GOO,max.temp,value,16
175,GOO_2_14,GOO,k.roc.food,value,0.001
175,GOO_3_14,GOO,roc.wgt,value,0.1
176,GOO_3_14,GOO,ddepend,value,3
176,GOO_3_14,GOO,max.temp,value,16
176,GOO_2_16,GOO,k.roc.food,value,0.001
176,GOO_2_16,GOO,roc.wgt,value,0.1
177,GOO_2_16,GOO,ddepend,value,2
177,GOO_3_16,GOO,max.temp,value,18
177,GOO_3_16,GOO,k.roc.food,value,0.001
177,GOO_3_16,GOO,roc.wgt,value,0.1
178,GOO_2_18,GOO,ddepend,value,3
178,GOO_2_18,GOO,max.temp,value,18
178,GOO_2_18,GOO,k.roc.food,value,0.001
178,GOO_3_18,GOO,roc.wgt,value,0.1
179,GOO_3_18,GOO,ddepend,value,2
179,GOO_3_18,GOO,max.temp,value,20
179,GOO_2_20,GOO,k.roc.food,value,0.001
179,GOO_2_20,GOO,roc.wgt,value,0.1
180,GOO_2_20,GOO,ddepend,value,3
180,GOO_3_20,GOO,max.temp,value,20
180,GOO_3_20,GOO,k.roc.food,value,0.001
180,GOO_3_20,GOO,roc.wgt,value,0.1
181,GOO_2_10,GOO,ddepend,value,2
181,GOO_2_10,GOO,max.temp,value,10
181,GOO_2_10,GOO,k.roc.food,value,0.01
181,GOO_3_10,GOO,roc.wgt,value,0.1
182,GOO_3_10,GOO,ddepend,value,3
182,GOO_3_10,GOO,max.temp,value,10
182,GOO_2_12,GOO,k.roc.food,value,0.01
182,GOO_2_12,GOO,roc.wgt,value,0.1
183,GOO_2_12,GOO,ddepend,value,2
183,GOO_3_12,GOO,max.temp,value,12
183,GOO_3_12,GOO,k.roc.food,value,0.01
183,GOO_3_12,GOO,roc.wgt,value,0.1
184,GOO_2_14,GOO,ddepend,value,3
184,GOO_2_14,GOO,max.temp,value,12
184,GOO_2_14,GOO,k.roc.food,value,0.01
184,GOO_3_14,GOO,roc.wgt,value,0.1
185,GOO_3_14,GOO,ddepend,value,2
185,GOO_3_14,GOO,max.temp,value,14
185,GOO_2_16,GOO,k.roc.food,value,0.01
185,GOO_2_16,GOO,roc.wgt,value,0.1
186,GOO_2_16,GOO,ddepend,value,3
186,GOO_3_16,GOO,max.temp,value,14
186,GOO_3_16,GOO,k.roc.food,value,0.01
186,GOO_3_16,GOO,roc.wgt,value,0.1
187,GOO_2_18,GOO,ddepend,value,2
187,GOO_2_18,GOO,max.temp,value,16
187,GOO_2_18,GOO,k.roc.food,value,0.01
187,GOO_3_18,GOO,roc.wgt,value,0.1
188,GOO_3_18,GOO,ddepend,value,3
188,GOO_3_18,GOO,max.temp,value,16
188,GOO_2_20,GOO,k.roc.food,value,0.01
188,GOO_2_20,GOO,roc.wgt,value,0.1
189,GOO_2_20,GOO,ddepend,value,2
189,GOO_3_20,GOO,max.temp,value,18
189,GOO_3_20,GOO,k.roc.food,value,0.01
189,GOO_3_20,GOO,roc.wgt,value,0.1
190,GOO_2_10,GOO,ddepend,value,3
190,GOO_2_10,GOO,max.temp,value,18
190,GOO_2_10,GOO,k.roc.food,value,0.01
190,GOO_3_10,GOO,roc.wgt,value,0.1
191,GOO_3_10,GOO,ddepend,value,2
191,GOO_3_10,GOO,max.temp,value,20
191,GOO_2_12,GOO,k.roc.food,value,0.01
191,GOO_2_12,GOO,roc.wgt,value,0.1
192,GOO_2_12,GOO,ddepend,value,3
192,GOO_3_12,GOO,max.temp,value,20
192,GOO_3_12,GOO,k.roc.food,value,0.01
192,GOO_3_12,GOO,roc.wgt,value,0.1
193,GOO_2_14,GOO,ddepend,value,2
193,GOO_2_14,GOO,max.temp,value,10
193,GOO_2_14,GOO,k.roc.food,value,0.1
193,GOO_3_14,GOO,roc.wgt,value,0.1
194,GOO_3_14,GOO,ddepend,value,3
194,GOO_3_14,GOO,max.temp,value,10
194,GOO_2_16,GOO,k.roc.food,value,0.1
194,GOO_2_16,GOO,roc.wgt,value,0.1
195,GOO_2_16,GOO,ddepend,value,2
195,GOO_3_16,GOO,max.temp,value,12
195,GOO_3_16,GOO,k.roc.food,value,0.1
195,GOO_3_16,GOO,roc.wgt,value,0.1
196,GOO_2_18,GOO,ddepend,value,3
196,GOO_2_18,GOO,max.temp,value,12
196,GOO_2_18,GOO,k.roc.food,value,0.1
196,GOO_3_18,GOO,roc.wgt,value,0.1
197,GOO_3_18,GOO,ddepend,value,2
197,GOO_3_18,GOO,max.temp,value,14
197,GOO_2_20,GOO,k.roc.food,value,0.1
197,GOO_2_20,GOO,roc.wgt,value,0.1
198,GOO_2_20,GOO,ddepend,value,3
198,GOO_3_20,GOO,max.temp,value,14
198,GOO_3_20,GOO,k.roc.food,value,0.1
198,GOO_3_20,GOO,roc.wgt,value,0.1
199,GOO_2_10,GOO,ddepend,value,2
199,GOO_2_10,GOO,max.temp,value,16
199,GOO_2_10,GOO,k.roc.food,value,0.1
199,GOO_3_10,GOO,roc.wgt,value,0.1
200,GOO_3_10,GOO,ddepend,value,3
200,GOO_3_10,GOO,max.temp,value,16
200,GOO_2_12,GOO,k.roc.food,value,0.1
200,GOO_2_12,GOO,roc.wgt,value,0.1
201,GOO_2_12,GOO,ddepend,value,2
201,GOO_3_12,GOO,max.temp,value,18
201,GOO_3_12,GOO,k.roc.food,value,0.1
201,GOO_3_12,GOO,roc.wgt,value,0.1
202,GOO_2_14,GOO,ddepend,value,3
202,GOO_2_14,GOO,max.temp,value,18
202,GOO_2_14,GOO,k.roc.food,value,0.1
202,GOO_3_14,GOO,roc.wgt,value,0.1
203,GOO_3_14,GOO,ddepend,value,2
203,GOO_3_14,GOO,max.temp,value,20
203,GOO_2_16,GOO,k.roc.food,value,0.1
203,GOO_2_16,GOO,roc.wgt,value,0.1
204,GOO_2_16,GOO,ddepend,value,3
204,GOO_3_16,GOO,max.temp,value,20
204,GOO_3_16,GOO,k.roc.food,value,0.1
204,GOO_3_16,GOO,roc.wgt,value,0.1
205,GOO_2_18,GOO,ddepend,value,2
205,GOO_2_18,GOO,max.temp,value,10
205,GOO_2_18,GOO,k.roc.food,value,1
205,GOO_3_18,GOO,roc.wgt,value,0.1
206,GOO_3_18,GOO,ddepend,value,3
206,GOO_3_18,GOO,max.temp,value,10
206,GOO_2_20,GOO,k.roc.food,value,1
206,GOO_2_20,GOO,roc.wgt,value,0.1
207,GOO_2_20,GOO,ddepend,value,2
207,GOO_3_20,GOO,max.temp,value,12
207,GOO_3_20,GOO,k.roc.food,value,1
207,GOO_3_20,GOO,roc.wgt,value,0.1
208,GOO_2_10,GOO,ddepend,value,3
208,GOO_2_10,GOO,max.temp,value,12
208,GOO_2_10,GOO,k.roc.food,value,1
208,GOO_3_10,GOO,roc.wgt,value,0.1
209,GOO_3_10,GOO,ddepend,value,2
209,GOO_3_10,GOO,max.temp,value,14
209,GOO_2_12,GOO,k.roc.food,value,1
209,GOO_2_12,GOO,roc.wgt,value,0.1
210,GOO_2_12,GOO,ddepend,value,3
210,GOO_3_12,GOO,max.temp,value,14
210,GOO_3_12,GOO,k.roc.food,value,1
210,GOO_3_12,GOO,roc.wgt,value,0.1
211,GOO_2_14,GOO,ddepend,value,2
211,GOO_2_14,GOO,max.temp,value,16
211,GOO_2_14,GOO,k.roc.food,value,1
211,GOO_3_14,GOO,roc.wgt,value,0.1
212,GOO_3_14,GOO,ddepend,value,3
212,GOO_3_14,GOO,max.temp,value,16
212,GOO_2_16,GOO,k.roc.food,value,1
212,GOO_2_16,GOO,roc.wgt,value,0.1
213,GOO_2_16,GOO,ddepend,value,2
213,GOO_3_16,GOO,max.temp,value,18
213,GOO_3_16,GOO,k.roc.food,value,1
213,GOO_3_16,GOO,roc.wgt,value,0.1
214,GOO_2_18,GOO,ddepend,value,3
214,GOO_2_18,GOO,max.temp,value,18
214,GOO_2_18,GOO,k.roc.food,value,1
214,GOO_3_18,GOO,roc.wgt,value,0.1
215,GOO_3_18,GOO,ddepend,value,2
215,GOO_3_18,GOO,max.temp,value,20
215,GOO_2_20,GOO,k.roc.food,value,1
215,GOO_2_20,GOO,roc.wgt,value,0.1
216,GOO_2_20,GOO,ddepend,value,3
216,GOO_3_20,GOO,max.temp,value,20
216,GOO_3_20,GOO,k.roc.food,value,1
216,GOO_3_20,GOO,roc.wgt,value,0.1
217,GOO_2_10,GOO,ddepend,value,2
217,GOO_2_10,GOO,max.temp,value,10
217,GOO_2_10,GOO,k.roc.food,value,10
217,GOO_3_10,GOO,roc.wgt,value,0.1
218,GOO_3_10,GOO,ddepend,value,3
218,GOO_3_10,GOO,max.temp,value,10
218,GOO_2_12,GOO,k.roc.food,value,10
218,GOO_2_12,GOO,roc.wgt,value,0.1
219,GOO_2_12,GOO,ddepend,value,2
219,GOO_3_12,GOO,max.temp,value,12
219,GOO_3_12,GOO,k.roc.food,value,10
219,GOO_3_12,GOO,roc.wgt,value,0.1
220,GOO_2_14,GOO,ddepend,value,3
220,GOO_2_14,GOO,max.temp,value,12
220,GOO_2_14,GOO,k.roc.food,value,10
220,GOO_3_14,GOO,roc.wgt,value,0.1
221,GOO_3_14,GOO,ddepend,value,2
221,GOO_3_14,GOO,max.temp,value,14
221,GOO_2_16,GOO,k.roc.food,value,10
221,GOO_2_16,GOO,roc.wgt,value,0.1
222,GOO_2_16,GOO,ddepend,value,3
222,GOO_3_16,GOO,max.temp,value,14
222,GOO_3_16,GOO,k.roc.food,value,10
222,GOO_3_16,GOO,roc.wgt,value,0.1
223,GOO_2_18,GOO,ddepend,value,2
223,GOO_2_18,GOO,max.temp,value,16
223,GOO_2_18,GOO,k.roc.food,value,10
223,GOO_3_18,GOO,roc.wgt,value,0.1
224,GOO_3_18,GOO,ddepend,value,3
224,GOO_3_18,GOO,max.temp,value,16
224,GOO_2_20,GOO,k.roc.food,value,10
224,GOO_2_20,GOO,roc.wgt,value,0.1
225,GOO_2_20,GOO,ddepend,value,2
225,GOO_3_20,GOO,max.temp,value,18
225,GOO_3_20,GOO,k.roc.food,value,10
225,GOO_3_20,GOO,roc.wgt,value,0.1
226,GOO_2_10,GOO,ddepend,value,3
226,GOO_2_10,GOO,max.temp,value,18
226,GOO_2_10,GOO,k.roc.food,value,10
226,GOO_3_10,GOO,roc.wgt,value,0.1
227,GOO_3_10,GOO,ddepend,value,2
227,GOO_3_10,GOO,max.temp,value,20
227,GOO_2_12,GOO,k.roc.food,value,10
227,GOO_2_12,GOO,roc.wgt,value,0.1
228,GOO_2_12,GOO,ddepend,value,3
228,GOO_3_12,GOO,max.temp,value,20
228,GOO_3_12,GOO,k.roc.food,value,10
228,GOO_3_12,GOO,roc.wgt,value,0.1
229,GOO_2_14,GOO,ddepend,value,2
229,GOO_2_14,GOO,max.temp,value,10
229,GOO_2_14,GOO,k.roc.food,value,100
229,GOO_3_14,GOO,roc.wgt,value,0.1
230,GOO_3_14,GOO,ddepend,value,3
230,GOO_3_14,GOO,max.temp,value,10
230,GOO_2_16,GOO,k.roc.food,value,100
230,GOO_2_16,GOO,roc.wgt,value,0.1
231,GOO_2_16,GOO,ddepend,value,2
231,GOO_3_16,GOO,max.temp,value,12
231,GOO_3_16,GOO,k.roc.food,value,100
231,GOO_3_16,GOO,roc.wgt,value,0.1
232,GOO_2_18,GOO,ddepend,value,3
232,GOO_2_18,GOO,max.temp,value,12
232,GOO_2_18,GOO,k.roc.food,value,100
232,GOO_3_18,GOO,roc.wgt,value,0.1
233,GOO_3_18,GOO,ddepend,value,2
233,GOO_3_18,GOO,max.temp,value,14
233,GOO_2_20,GOO,k.roc.food,value,100
233,GOO_2_20,GOO,roc.wgt,value,0.1
234,GOO_2_20,GOO,ddepend,value,3
234,GOO_3_20,GOO,max.temp,value,14
234,GOO_3_20,GOO,k.roc.food,value,100
234,GOO_3_20,GOO,roc.wgt,value,0.1
235,GOO_2_10,GOO,ddepend,value,2
235,GOO_2_10,GOO,max.temp,value,16
235,GOO_2_10,GOO,k.roc.food,value,100
235,GOO_3_10,GOO,roc.wgt,value,0.1
236,GOO_3_10,GOO,ddepend,value,3
236,GOO_2_12,GOO,max.temp,value,16
236,GOO_2_12,GOO,k.roc.food,value,100
236,GOO_3_12,GOO,roc.wgt,value,0.1
237,GOO_3_12,GOO,ddepend,value,2
237,GOO_2_14,GOO,max.temp,value,18
237,GOO_2_14,GOO,k.roc.food,value,100
237,GOO_3_14,GOO,roc.wgt,value,0.1
238,GOO_3_14,GOO,ddepend,value,3
238,GOO_2_16,GOO,max.temp,value,18
238,GOO_2_16,GOO,k.roc.food,value,100
238,GOO_3_16,GOO,roc.wgt,value,0.1
239,GOO_3_16,GOO,ddepend,value,2
239,GOO_2_18,GOO,max.temp,value,20
239,GOO_2_18,GOO,k.roc.food,value,100
239,GOO_3_18,GOO,roc.wgt,value,0.1
240,GOO_3_18,GOO,ddepend,value,3
240,GOO_2_20,GOO,max.temp,value,20
240,GOO_2_20,GOO,k.roc.food,value,100
240,GOO_3_20,GOO,roc.wgt,value,0.1
241,GOO_3_20,GOO,ddepend,value,2
241,GOO_2_10,GOO,max.temp,value,10
241,GOO_2_10,GOO,k.roc.food,value,1000
241,GOO_3_10,GOO,roc.wgt,value,0.1
242,GOO_3_10,GOO,ddepend,value,3
242,GOO_2_12,GOO,max.temp,value,10
242,GOO_2_12,GOO,k.roc.food,value,1000
242,GOO_3_12,GOO,roc.wgt,value,0.1
243,GOO_3_12,GOO,ddepend,value,2
243,GOO_2_14,GOO,max.temp,value,12
243,GOO_2_14,GOO,k.roc.food,value,1000
243,GOO_3_14,GOO,roc.wgt,value,0.1
244,GOO_3_14,GOO,ddepend,value,3
244,GOO_2_16,GOO,max.temp,value,12
244,GOO_2_16,GOO,k.roc.food,value,1000
244,GOO_3_16,GOO,roc.wgt,value,0.1
245,GOO_3_16,GOO,ddepend,value,2
245,GOO_2_18,GOO,max.temp,value,14
245,GOO_2_18,GOO,k.roc.food,value,1000
245,GOO_3_18,GOO,roc.wgt,value,0.1
246,GOO_3_18,GOO,ddepend,value,3
246,GOO_2_20,GOO,max.temp,value,14
246,GOO_2_20,GOO,k.roc.food,value,1000
246,GOO_3_20,GOO,roc.wgt,value,0.1
247,GOO_3_20,GOO,ddepend,value,2
247,GOO_2_10,GOO,max.temp,value,16
247,GOO_2_10,GOO,k.roc.food,value,1000
247,GOO_3_10,GOO,roc.wgt,value,0.1
248,GOO_3_10,GOO,ddepend,value,3
248,GOO_2_12,GOO,max.temp,value,16
248,GOO_2_12,GOO,k.roc.food,value,1000
248,GOO_3_12,GOO,roc.wgt,value,0.1
249,GOO_3_12,GOO,ddepend,value,2
249,GOO_2_14,GOO,max.temp,value,18
249,GOO_2_14,GOO,k.roc.food,value,1000
249,GOO_3_14,GOO,roc.wgt,value,0.1
250,GOO_3_14,GOO,ddepend,value,3
250,GOO_2_16,GOO,max.temp,value,18
250,GOO_2_16,GOO,k.roc.food,value,1000
250,GOO_3_16,GOO,roc.wgt,value,0.1
251,GOO_3_16,GOO,ddepend,value,2
251,GOO_2_18,GOO,max.temp,value,20
251,GOO_2_18,GOO,k.roc.food,value,1000
251,GOO_3_18,GOO,roc.wgt,value,0.1
252,GOO_3_18,GOO,ddepend,value,3
252,GOO_2_20,GOO,max.temp,value,20
252,GOO_2_20,GOO,k.roc.food,value,1000
252,GOO_3_20,GOO,roc.wgt,value,0.1
253,GOO_3_20,GOO,ddepend,value,2
253,GOO_2_10,GOO,max.temp,value,10
253,GOO_2_10,GOO,k.roc.food,value,0.001
253,GOO_3_10,GOO,roc.wgt,value,1
254,GOO_3_10,GOO,ddepend,value,3
254,GOO_2_12,GOO,max.temp,value,10
254,GOO_2_12,GOO,k.roc.food,value,0.001
254,GOO_3_12,GOO,roc.wgt,value,1
255,GOO_3_12,GOO,ddepend,value,2
255,GOO_2_14,GOO,max.temp,value,12
255,GOO_2_14,GOO,k.roc.food,value,0.001
255,GOO_3_14,GOO,roc.wgt,value,1
256,GOO_3_14,GOO,ddepend,value,3
256,GOO_2_16,GOO,max.temp,value,12
256,GOO_2_16,GOO,k.roc.food,value,0.001
256,GOO_3_16,GOO,roc.wgt,value,1
257,GOO_3_16,GOO,ddepend,value,2
257,GOO_2_18,GOO,max.temp,value,14
257,GOO_2_18,GOO,k.roc.food,value,0.001
257,GOO_3_18,GOO,roc.wgt,value,1
258,GOO_3_18,GOO,ddepend,value,3
258,GOO_2_20,GOO,max.temp,value,14
258,GOO_2_20,GOO,k.roc.food,value,0.001
258,GOO_3_20,GOO,roc.wgt,value,1
259,GOO_3_20,GOO,ddepend,value,2
259,GOO_2_10,GOO,max.temp,value,16
259,GOO_2_10,GOO,k.roc.food,value,0.001
259,GOO_3_10,GOO,roc.wgt,value,1
260,GOO_3_10,GOO,ddepend,value,3
260,GOO_2_12,GOO,max.temp,value,16
260,GOO_2_12,GOO,k.roc.food,value,0.001
260,GOO_3_12,GOO,roc.wgt,value,1
261,GOO_3_12,GOO,ddepend,value,2
261,GOO_2_14,GOO,max.temp,value,18
261,GOO_2_14,GOO,k.roc.food,value,0.001
261,GOO_3_14,GOO,roc.wgt,value,1
262,GOO_3_14,GOO,ddepend,value,3
262,GOO_2_16,GOO,max.temp,value,18
262,GOO_2_16,GOO,k.roc.food,value,0.001
262,GOO_3_16,GOO,roc.wgt,value,1
263,GOO_3_16,GOO,ddepend,value,2
263,GOO_2_18,GOO,max.temp,value,20
263,GOO_2_18,GOO,k.roc.food,value,0.001
263,GOO_3_18,GOO,roc.wgt,value,1
264,GOO_3_18,GOO,ddepend,value,3
264,GOO_2_20,GOO,max.temp,value,20
264,GOO_2_20,GOO,k.roc.food,value,0.001
264,GOO_3_20,GOO,roc.wgt,value,1
265,GOO_3_20,GOO,ddepend,value,2
265,GOO_2_10,GOO,max.temp,value,10
265,GOO_2_10,GOO,k.roc.food,value,0.01
265,GOO_3_10,GOO,roc.wgt,value,1
266,GOO_3_10,GOO,ddepend,value,3
266,GOO_2_12,GOO,max.temp,value,10
266,GOO_2_12,GOO,k.roc.food,value,0.01
266,GOO_3_12,GOO,roc.wgt,value,1
267,GOO_3_12,GOO,ddepend,value,2
267,GOO_2_14,GOO,max.temp,value,12
267,GOO_2_14,GOO,k.roc.food,value,0.01
267,GOO_3_14,GOO,roc.wgt,value,1
268,GOO_3_14,GOO,ddepend,value,3
268,GOO_2_16,GOO,max.temp,value,12
268,GOO_2_16,GOO,k.roc.food,value,0.01
268,GOO_3_16,GOO,roc.wgt,value,1
269,GOO_3_16,GOO,ddepend,value,2
269,GOO_2_18,GOO,max.temp,value,14
269,GOO_2_18,GOO,k.roc.food,value,0.01
269,GOO_3_18,GOO,roc.wgt,value,1
270,GOO_3_18,GOO,ddepend,value,3
270,GOO_2_20,GOO,max.temp,value,14
270,GOO_2_20,GOO,k.roc.food,value,0.01
270,GOO_3_20,GOO,roc.wgt,value,1
271,GOO_3_20,GOO,ddepend,value,2
271,GOO_2_10,GOO,max.temp,value,16
271,GOO_2_10,GOO,k.roc.food,value,0.01
271,GOO_3_10,GOO,roc.wgt,value,1
272,GOO_3_10,GOO,ddepend,value,3
272,GOO_2_12,GOO,max.temp,value,16
272,GOO_2_12,GOO,k.roc.food,value,0.01
272,GOO_3_12,GOO,roc.wgt,value,1
273,GOO_3_12,GOO,ddepend,value,2
273,GOO_2_14,GOO,max.temp,value,18
273,GOO_2_14,GOO,k.roc.food,value,0.01
273,GOO_3_14,GOO,roc.wgt,value,1
274,GOO_3_14,GOO,ddepend,value,3
274,GOO_2_16,GOO,max.temp,value,18
274,GOO_2_16,GOO,k.roc.food,value,0.01
274,GOO_3_16,GOO,roc.wgt,value,1
275,GOO_3_16,GOO,ddepend,value,2
275,GOO_2_18,GOO,max.temp,value,20
275,GOO_2_18,GOO,k.roc.food,value,0.01
275,GOO_3_18,GOO,roc.wgt,value,1
276,GOO_3_18,GOO,ddepend,value,3
276,GOO_2_20,GOO,max.temp,value,20
276,GOO_2_20,GOO,k.roc.food,value,0.01
276,GOO_3_20,GOO,roc.wgt,value,1
277,GOO_3_20,GOO,ddepend,value,2
277,GOO_2_10,GOO,max.temp,value,10
277,GOO_2_10,GOO,k.roc.food,value,0.1
277,GOO_3_10,GOO,roc.wgt,value,1
278,GOO_3_10,GOO,ddepend,value,3
278,GOO_2_12,GOO,max.temp,value,10
278,GOO_2_12,GOO,k.roc.food,value,0.1
278,GOO_3_12,GOO,roc.wgt,value,1
279,GOO_3_12,GOO,ddepend,value,2
279,GOO_2_14,GOO,max.temp,value,12
279,GOO_2_14,GOO,k.roc.food,value,0.1
279,GOO_3_14,GOO,roc.wgt,value,1
280,GOO_3_14,GOO,ddepend,value,3
280,GOO_2_16,GOO,max.temp,value,12
280,GOO_2_16,GOO,k.roc.food,value,0.1
280,GOO_3_16,GOO,roc.wgt,value,1
281,GOO_3_16,GOO,ddepend,value,2
281,GOO_2_18,GOO,max.temp,value,14
281,GOO_2_18,GOO,k.roc.food,value,0.1
281,GOO_3_18,GOO,roc.wgt,value,1
282,GOO_3_18,GOO,ddepend,value,3
282,GOO_2_20,GOO,max.temp,value,14
282,GOO_2_20,GOO,k.roc.food,value,0.1
282,GOO_3_20,GOO,roc.wgt,value,1
283,GOO_3_20,GOO,ddepend,value,2
