Time FPL FPS FVD FVS FVB FVT FMM FBP FDD FDE FDS FDB FDC FDO FDF SHB SHD SHP SSK SB PIN REP WHB WHT CEP BFS BFF BG BML BMS PWN ZL BD BC ZG TsActFPL TsActFPS TsActFVD TsActFVS TsActFVB TsActFVT TsActFMM TsActFBP TsActFDD TsActFDE TsActFDS TsActFDB TsActFDC TsActFDO TsActFDF TsActSHB TsActSHD TsActSHP TsActSSK TsActSB TsActPIN TsActREP TsActWHB TsActWHT TsActCEP TsActBFS TsActBFF TsActBG TsActBML TsActBMS TsActPWN TsActZL TsActBD TsActBC TsActZG
4.380000e+03 94959.402628 225.767048 3369.073976 35980.238385 5141.175525 896.834400 0.000029 845.134177 2894.163783 4977.633745 20723.590541 12754.763969 19165.989895 2637.043173 3652.655924 528.004750 2.056463 0.002452 7659.562160 0.000000 0.000000 0.000000 0.000000 0.000000 163.177290 0.004189 15112.228217 136604.762926 749.394850 11070.651849 280.771241 0.000000 12540.971776 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.745000e+03 94976.532251 184.001057 3368.240966 35876.632841 5078.900840 930.976649 0.000029 834.009296 2883.308294 5003.830944 20727.419698 12303.455704 18570.689474 2483.661721 3469.688774 598.446734 2.102237 0.002498 7683.906032 0.000000 0.000000 0.000000 0.000000 0.000000 178.187999 0.001075 14937.525234 118216.329492 731.720478 10796.800198 313.207972 0.000000 12588.064084 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.110000e+03 94967.119584 150.039517 3391.553770 35960.548465 5070.606378 957.867424 0.000029 828.437068 2904.135445 5016.754273 20872.249624 11858.409196 18315.689700 2384.551499 3308.364195 675.723656 2.145801 0.002534 7821.714221 0.000000 0.000000 0.000000 0.000000 0.000000 190.881169 0.000395 14764.058951 102289.571722 713.977904 10526.038756 344.198583 0.000000 12638.614052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.475000e+03 95201.261892 117.955997 3416.934850 35845.048691 5039.225418 978.337047 0.000030 821.834150 2908.838664 4883.455838 20945.765479 11363.266345 17982.782914 2272.958061 3134.191081 759.648929 2.185158 0.002552 7901.189354 0.000000 0.000000 0.000000 0.000000 0.000000 201.535191 0.000259 14591.774791 88490.297784 696.790689 10259.532427 374.277298 0.000000 12692.218495 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.840000e+03 95252.765482 96.005661 3442.265917 35858.470244 5037.430109 986.450879 0.000029 813.680428 2926.232857 4862.653193 21059.563976 10824.578076 17869.260527 2187.862177 2961.264998 849.644976 2.221132 0.002561 7838.451653 0.000000 0.000000 0.000000 0.000000 0.000000 209.983452 0.000241 14420.530030 76541.458198 679.603481 9998.984384 402.066071 0.000000 12747.223034 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.205000e+03 95298.458941 78.085016 3450.442640 35653.789691 4999.404673 989.764343 0.000029 801.066318 2919.949372 4827.573496 21081.921968 10224.505410 17675.884400 2088.334265 2785.518701 944.091084 2.252809 0.002559 7880.068223 0.000000 0.000000 0.000000 0.000000 0.000000 216.792381 0.000241 14250.544978 66193.097106 662.975259 9745.077741 428.082062 0.000000 12804.490529 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.570000e+03 95292.779298 63.438568 3458.790445 35601.182014 4991.921707 991.812852 0.000029 788.591661 2929.598694 4789.621458 21139.515201 9599.392270 17662.440855 2008.928907 2621.494043 1044.149974 2.283884 0.002554 7903.289611 0.000000 0.000000 0.000000 0.000000 0.000000 222.031312 0.000241 14081.695774 57237.043956 646.379975 9498.774629 450.666991 0.000000 12862.592294 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.935000e+03 95399.450129 51.653934 3453.403641 35344.793922 4957.918041 983.866857 0.000029 773.279818 2916.513109 4751.710333 21105.016954 8937.880104 17655.026252 1928.509457 2462.776596 1149.548956 2.312132 0.002542 7745.398114 0.000000 0.000000 0.000000 0.000000 0.000000 226.263209 0.000241 13914.173169 49484.427516 630.342457 9260.134002 471.311199 0.000000 12922.499762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7.300000e+03 95557.741775 42.129485 3451.043514 35253.935762 4939.932101 974.447914 0.000029 759.259390 2920.088064 4676.715747 21106.981669 8272.510019 17669.441653 1843.998036 2318.895200 1259.136148 2.339694 0.002529 7733.024248 0.000000 0.000000 0.000000 0.000000 0.000000 229.727131 0.000241 13747.896802 42778.108304 614.367136 9029.388918 488.649602 0.000000 12982.695197 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7.665000e+03 95680.355144 33.983425 3435.917243 34969.619236 4899.992759 964.727686 0.000028 743.025967 2901.664781 4490.447083 21002.373360 7608.153505 17633.781337 1750.441231 2183.328639 1371.678404 2.362005 0.002510 7718.951529 0.000000 0.000000 0.000000 0.000000 0.000000 232.691366 0.000241 13582.957339 36975.511266 598.946191 8806.269900 504.224859 0.000000 13044.711311 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8.030000e+03 95826.887877 26.748879 3427.302579 34855.142292 4878.781297 948.156199 0.000028 728.328339 2902.606925 4301.092205 20935.248667 6977.056599 17626.086156 1660.172968 2060.022032 1487.739266 2.382534 0.002483 7541.906538 0.000000 0.000000 0.000000 0.000000 0.000000 235.086875 0.000241 13419.367294 31958.103735 583.612676 8590.685967 516.977235 0.000000 13106.516294 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8.395000e+03 95928.163429 21.841316 3410.037924 34551.932791 4836.548847 929.893013 0.000028 711.823410 2883.689514 4202.765193 20804.092597 6365.414551 17579.331191 1564.284314 1943.627781 1606.432220 2.400868 0.002447 7480.895281 0.000000 0.000000 0.000000 0.000000 0.000000 237.257259 0.000241 13257.103398 27618.343529 568.828083 8382.349482 528.515807 0.000000 13169.995894 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
8.760000e+03 96040.345651 17.857693 3400.925337 34422.105799 4812.444047 913.393736 0.000028 696.947663 2884.185491 4109.572055 20721.416842 5790.287187 17562.467914 1473.907664 1836.992702 1727.297103 2.419039 0.002413 7487.045193 0.000000 0.000000 0.000000 0.000000 0.000000 238.969919 0.000241 13096.144519 23866.884092 554.147968 8180.863067 537.496368 0.000000 13232.876694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.125000e+03 96106.301588 14.622719 3384.392081 34109.390468 4766.846801 889.750096 0.000027 680.519831 2864.843009 4016.682727 20578.885640 5245.452612 17508.679716 1381.339157 1736.516355 1850.230324 2.435051 0.002376 7455.921821 0.000000 0.000000 0.000000 0.000000 0.000000 240.632399 0.000241 12936.475475 20622.886201 540.007129 7986.102197 545.939102 0.000000 13297.274493 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.490000e+03 96301.515539 11.981722 3377.121622 33970.232136 4739.284363 867.257085 0.000027 665.949937 2865.110881 3935.982726 20487.538257 4743.649605 17483.904659 1296.808145 1642.913781 1974.443578 2.447256 0.002342 7405.744280 0.000000 0.000000 0.000000 0.000000 0.000000 242.136998 0.000241 12778.172002 17819.181459 525.984093 7797.552787 552.012924 0.000000 13360.744671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.855000e+03 94869.147276 9.564439 3362.905680 33650.719170 4690.120037 846.548041 0.000026 649.956060 2845.571045 3754.870734 20337.471764 4276.103697 17421.770626 1212.774593 1554.031025 2099.633753 2.454387 0.002307 7407.248822 0.000000 0.000000 0.000000 0.000000 0.000000 243.706956 0.000241 12621.168115 15395.102572 512.487943 7615.162103 558.179370 0.000000 13425.508735 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.022000e+04 93450.836365 7.625430 3358.316215 33506.504587 4658.172348 819.661081 0.000026 635.779902 2845.646031 3584.887211 20238.529538 3853.191625 17389.028331 1138.863664 1471.085930 2225.371843 2.461892 0.002274 7403.738092 0.000000 0.000000 0.000000 0.000000 0.000000 245.165329 0.000241 12465.556223 13300.254668 499.116674 7438.322435 562.198680 0.000000 13488.859194 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.058500e+04 92008.295828 6.041508 3347.032543 33186.333786 4604.631779 794.969338 0.000026 620.491878 2825.937573 3413.890638 20081.877513 3467.115207 17319.359893 1067.836791 1393.189736 2350.972100 2.467778 0.002233 7380.803998 0.000000 0.000000 0.000000 0.000000 0.000000 246.732625 0.000241 12311.317991 11489.210155 486.257040 7267.142373 566.750537 0.000000 13553.111171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.095000e+04 90586.307454 4.794484 3345.840393 33042.437651 4567.556234 776.744698 0.000025 606.975066 2825.935469 3257.874073 19976.600091 3123.251219 17279.842141 1007.672916 1320.184412 2475.200934 2.474460 0.002188 7364.429387 0.000000 0.000000 0.000000 0.000000 0.000000 248.219390 0.000241 12158.557804 9924.203947 473.525443 7100.954927 569.508736 0.000000 13615.437728 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.131500e+04 89148.070543 3.808435 3338.256563 32724.536672 4508.236716 752.305942 0.000025 592.294801 2806.176762 3108.368880 19816.298775 2813.308213 17201.457120 950.854068 1251.931833 2598.371900 2.474432 0.002144 7330.720840 0.000000 0.000000 0.000000 0.000000 0.000000 249.842222 0.000241 12007.240015 8571.235385 461.287286 6939.983724 572.980144 0.000000 13678.295275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.168000e+04 87746.829141 3.025274 3341.134022 32587.081281 4463.907563 726.838801 0.000024 579.576198 2806.131040 2977.954560 19708.203034 2541.767186 17151.006055 904.442947 1188.791781 2719.578912 2.471430 0.002105 7304.885610 0.000000 0.000000 0.000000 0.000000 0.000000 251.418968 0.000241 11857.505095 7402.033985 449.175623 6783.527554 575.066634 0.000000 13738.704523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.204500e+04 86348.938739 2.401759 3337.826848 32281.830263 4395.723012 702.167486 0.000024 565.998797 2786.280737 2862.376269 19544.422725 2301.656513 17066.927976 860.919361 1131.068291 2836.838382 2.467445 0.002068 7261.068119 0.000000 0.000000 0.000000 0.000000 0.000000 253.176686 0.000241 11709.339369 6391.144450 437.536104 6631.923004 578.008248 0.000000 13799.317823 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.241000e+04 85001.359145 1.905297 3345.295587 32158.719158 4339.359084 678.690261 0.000023 554.209040 2785.997233 2751.452752 19429.144414 2094.523069 17013.472730 825.675092 1077.673012 2950.505173 2.464807 0.002034 7222.385404 0.000000 0.000000 0.000000 0.000000 0.000000 254.917906 0.000241 11562.875008 5517.344530 426.016620 6484.419350 579.986661 0.000000 13857.275455 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.277500e+04 83661.937229 1.510105 3346.359510 31867.675056 4255.399495 655.429461 0.000023 541.285073 2765.501922 2644.956015 19251.580029 1911.841206 16923.057512 791.222086 1028.395135 3060.686242 2.460976 0.002002 7164.483190 0.000000 0.000000 0.000000 0.000000 0.000000 256.872329 0.000241 11418.086731 4761.476348 414.943507 6341.432071 582.943114 0.000000 13915.140663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
