,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANGE,name,v1.5 Child,MAK,HER,WHK,BLF,WPF,SUF,WIF,WTF,FOU,HAL,PLA,FLA,BFT,TUN,BIL,MPF,BUT,BPF,ANC,GOO,MEN,FDE,COD,SHK,OHK,POL,RHK,BSB,SCU,TYL,RED,OPT,SAL,DRM,STB,TAU,WOL,SDF,FDF,HAD,YTF,DOG,SMO,SSH,DSH,BLS,POR,PSH,WSK,LSK,SK,SB,PIN,REP,RWH,BWH,SWH,TWH,INV,LSQ,ISQ,SCA,QHG,CLA,BFF,BG,LOB,RCB,BMS,NSH,OSH,ZL,BD,MA,MB,SG,BC,ZG,PL,DF,PS,ZM,ZS,PB,BB,BO,DL,DR,DC,Dlsed,Drsed,Dcsed
1,ANC,pPREY1ANC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.015,0.01,0.000677529,0.25,0.25,0,0,0.27,0.034285714,0.05,0,0,0,0,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,ANC,pPREY1ANC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.015,0.01,0.000677529,0.25,0.25,0,0,0.27,0.034285714,0.05,0,0,0,0,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,ANC,pPREY2ANC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.015,0.01,0.000677529,0.2,0.2,0,0,0.27,0.034285714,0.05,0,0,0,0,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,ANC,pPREY2ANC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.015,0.01,0.000677529,0.2,0.2,0,0,0.27,0.034285714,0.05,0,0,0,0,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
0,BC,pPREYBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0.000675,0.000675,0.000675,0.045,0,0,0,0,0,0,0.3375,0.345,0,0,0.115,0,0,0,0,0,0,0,0,0.001125,0,0,0,0,0,NA
0,BD,pPREYBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,5.10E-05,0.018,5.50E-05,0,0,0,0.3,0.23,0.057,0,0.345,0.23,NA
1,BFF,pPREYBFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0.085714286,0.000428571,0.3,7.00E-04,0.085714286,0,0,0,0.128571429,0.085714286,0,0.115,0.0575,NA
1,BFT,pPREY1BFT1,0.0075,0.09,0,0,0,0,0,0,0,0,0,0,0.02,0.075,0.075,0.1,0.3,0.08,0.08,0,0.061,0.061,0,0.015,0,0,0,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0225,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BFT,pPREY1BFT2,0.0075,0.09,0,0,0,0,0,0,0,0,0,0,0.03,0.075,0.075,0.1,0.3,0.08,0.08,0,0.061,0.061,0,0.015,0,0,0,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0225,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BFT,pPREY2BFT1,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0.003,0.075,0.075,0.2,0.3,0.06,0.06,0,0.0475,0.0475,0,0.015,0,0,0,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0225,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BFT,pPREY2BFT2,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0.075,0.075,0.2,0.3,0.06,0.06,0,0.061,0.061,0,0.015,0,0,0,0,0,0,0,0,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.0225,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,BG,pPREYBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0015,0.3,0.00075,0,0,0,0,0,0,0,0.25,0.1,NA
1,BIL,pPREY1BIL1,0.015,0.09,0,0,0,0,0,0,0,0,0,0,0.02,0.075,0.075,0.1,0.3,0.08,0.08,0,0.061,0.061,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BIL,pPREY1BIL2,0.015,0.09,0,0,0,0,0,0,0,0,0,0,0.03,0.075,0.075,0.1,0.3,0.08,0.08,0,0.061,0.061,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BIL,pPREY2BIL1,0.015,0.04,0,0,0,0,0,0,0,0,0,0,0.003,0.075,0.075,0.2,0.3,0.06,0.06,0,0.0475,0.0475,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BIL,pPREY2BIL2,0.015,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0.075,0.075,0.2,0.3,0.06,0.06,0,0.061,0.061,0,0.01875,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,BLF,pPREY1BLF1,0.0675,0.03,0.0375,0.06,0.026,0.026,0.0525,0.026,0.026,0.026,0.026,0.045,0.015,0,0,0.1,0.3,0.04,0.04,0,0.025,0.06,0,0.015129883,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0675,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0075,0.0075,0.055,0,0,0,0,0,0,0.0075,0.001,0.0675,0,0,0,0,0,0,0,0.15,0.015,0.003,0.0225,0.045,0.00084485,0.03,0.0075,0.002,0.052,0.052,0.015,0.015,0.1,0.0375,0.001,0,0,0,0.0375,0.001,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,BLF,pPREY1BLF2,0.0675,0.03,0.0375,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.015,0,0,0.1,0.3,0.04,0.04,0,0.03,0.06,0,0.020266602,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0675,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0075,0.0075,0.015,0,0,0,0,0,0,0.0075,0.001,0.0675,0,0,0,0,0,0,0,0.15,0.015,0.003,0.0225,0.045,0.00084485,0.03,0.0075,0.002,0.052,0.052,0.015,0.015,0.1,0.0375,0.001,0,0,0,0.0375,0.001,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,BLF,pPREY2BLF1,0.0675,0.03,0.0375,0.06,0.026,0.026,0.0525,0.026,0.026,0.026,0.026,0.045,0.015,0,0,0.15,0.3,0.03,0.03,0,0.015,0.06,0,0.0375,0.01,0.01,0.015,0.015,0.01,0.01,0.015,0.0675,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0075,0.0075,0.015,0,0,0,0,0,0,0.0075,0.001,0.0675,0,0,0,0,0,0,0,0.15,0.015,0.002,0.0225,0.045,0.00084485,0.03,0.0075,0.002,0.07,0.07,0.015,0.015,0.1,0.0375,0.001,0,0,0,0.0375,0.001,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,BLF,pPREY2BLF2,0.0675,0.03,0.0375,0.06,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.015,0,0,0.15,0.3,0.03,0.03,0,0.035,0.06,0,0.02425,0.01,0.01,0.015,0.015,0.01,0.01,0.015,0.0675,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0075,0.0075,0.015,0,0,0,0,0,0,0.0075,0.001,0.0675,0,0,0,0,0,0,0,0.15,0.015,0.002,0.0225,0.045,0.00084485,0.03,0.0075,0.002,0.07,0.07,0.015,0.015,0.1,0.0375,0.001,0,0,0,0.0375,0.001,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,BLS,pPREY1BLS1,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.1125,0.3375,0.3375,0.3375,0.125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,NA
1,BLS,pPREY1BLS2,0.1125,0.1125,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.3,0.3,0.3,0.1125,0.7,0.7,0.7,0.125,0.675,0.675,0.045,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.09,0.5625,0.5625,0.5625,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,9.00E-05,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
1,BLS,pPREY2BLS1,0.1125,0.2,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.225,0.225,0.225,0.9,0.3375,0.3375,0.3375,0.15,0.675,0.675,0.045,0.412375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.09,0.61,0.61,0.61,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,1.13E-05,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,NA
1,BLS,pPREY2BLS2,0.1125,0.2,0,0.5625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.15,0.675,0.675,0.08,0.55675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.09,0.61,0.61,0.61,0.045,0.045,0.045,0.03375,0.03375,0.03375,0,0,9.00E-05,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,NA
0,BMS,pPREYBMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0.003375,0.003375,0.003375,0.009,0.115,0.1125,0.1125,0.0225,0.0225,0,0.3375,0.2875,0,0,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1,NA
0,BO,pPREYBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.00051,0.18,0.00026,0,0,0,0.036,0.322,0.23,0,0.345,0.23,NA
1,BPF,pPREY1BPF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.15,0.0225,0.000677529,0.25,0.25,0,0.03,0.27,0.0675,0.05,0,0,0,0.3,0.01,0,0,1.50E-07,0.06,0,0,0,0,0,0,0,0,NA
1,BPF,pPREY1BPF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.15,0.0225,0.000677529,0.25,0.25,0,0.03,0.27,0.0675,0.05,0,0,0,0.3,0.01,0,0,1.50E-07,0.06,0,0,0,0,0,0,0,0,NA
1,BPF,pPREY2BPF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.15,0.0225,0.000677529,0.2,0.2,0,0.03,0.27,0.0675,0.05,0,0,0,0.3,0.01,0,0,1.50E-07,0.06,0,0,0,0,0,0,0,0,NA
1,BPF,pPREY2BPF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.15,0.0225,0.000677529,0.2,0.2,0,0.03,0.27,0.0675,0.05,0,0,0,0.3,0.01,0,0,1.50E-07,0.06,0,0,0,0,0,0,0,0,NA
1,BSB,pPREY1BSB1,0.006,0.004,0,0.007,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0.03,0.03,0.02,0.02,0.012,0.03,0.03,0.0015,0.00625,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.005,0.013,0.0035,0,0,0,0,0,0,0.015,0.01,0.0135,0,0,0,0,0,0,0,0.3,0.009,5.00E-04,0.006,0.01,0.06,0.01,0.008,0.08,0.049374695,0.049374695,0.0045,0.003,0.019,0.0045,0.07,0,0,0,0.009,0.00225,0,0,0.0045,0.000722103,0,0,0,0,0,0,0,0,NA
1,BSB,pPREY1BSB2,0.006,0.004,0,0.0035,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0.03,0.03,0.02,0.02,0.012,0.025,0.025,0.002,0.00625,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.005,0.013,0.0035,0,0,0,0,0,0,0.015,0.0015,0.0135,0,0,0,0,0,0,0,0.3,0.009,5.00E-04,0.006,0.010525456,0.06,0.010525456,0.008,0.09,0.049374695,0.049374695,0.0045,0.003,0.019,0.0045,0.08,0,0,0,0.009,0.00225,0,0,0.0045,0.000722103,0,0,0,0,0,0,0,0,NA
1,BSB,pPREY2BSB1,0.008,0.0025,0,5.00E-04,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0,0,0,0.03,0.03,0.03,0.03,0.005,0.065,0.065,7.00E-04,0.0335,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.02,0.045,4.00E-05,0,0,0,0,0,0,0.015,0.00015,0.0135,0,0,0,0,0,0,0,0.3,0.009,4.00E-04,0.006,0.01,0.06,0.01,0.008,0.08,0.029656128,0.029656128,0.0045,0.003,0.019,0.0045,0.07,0,0,0,0.009,0.00225,0,0,0.0045,0.000722103,0,0,0,0,0,0,0,0,NA
1,BSB,pPREY2BSB2,0.008,0.0025,0,0.0015,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0,0,0,0.03,0.03,0.03,0.03,0.005,0.025,0.025,0.0006375,0.036,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.045,4.00E-05,0,0,0,0,0,0,0.015,0.00015,0.0135,0,0,0,0,0,0,0,0.3,0.009,4.00E-04,0.006,0.010525456,0.06,0.010525456,0.008,0.09,0.029656128,0.029656128,0.0045,0.003,0.019,0.0045,0.08,0,0,0,0.009,0.00225,0,0,0.0045,0.000722103,0,0,0,0,0,0,0,0,NA
1,BUT,pPREY1BUT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.2,0.1,0.000677529,0.25,0.25,0,0.03,0.27,0.04,0.05,0,0,0,1.00E-07,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,BUT,pPREY1BUT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.015,0.015,0.2,0.1,0.000677529,0.25,0.25,0,0.03,0.27,0.04,0.05,0,0,0,1.00E-07,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,BUT,pPREY2BUT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.2,0.1,0.000677529,0.2,0.2,0,0.03,0.27,0.04,0.05,0,0,0,1.00E-07,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,BUT,pPREY2BUT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.015,0.015,0.2,0.1,0.000677529,0.2,0.2,0,0.03,0.27,0.04,0.05,0,0,0,1.00E-07,0.01,0,0,0.3,0.06,0,0,0,0,0,0,0,0,NA
1,BWH,pPREY1BWH1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0.09,0.09,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0.003,0,0,0,0.1,0,0,0,0,NA
1,BWH,pPREY1BWH2,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,0.06,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0.09,0.09,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0.003,0,0,0,0,0,0,0,0,NA
1,BWH,pPREY2BWH1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.17,0.17,0.17,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0.15,0.15,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0.003,0,0,0,0,0,0,0,0,NA
1,BWH,pPREY2BWH2,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.17,0.17,0.17,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0.15,0.15,0.27,0.27,0.012,0,0,0,0,0,0,0,0,0,0.009,0.003,0,0,0,0.1,0.05,0,0,0,NA
1,CLA,pPREYCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0.085714286,0.000428571,0.3,7.00E-04,0.085714286,0,0,0,0.345,0.085714286,0,0.115,0.0575,NA
0,COD,pPREY1COD1,0.025714286,0.07,0.0045,0.017142857,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0.06,0.3,0.065,0.065,0.03,0.075,0.075,0.017142857,0.0655,0.01,0.021428571,0.01,0.012857143,0.01,0.01,0.017142857,0.012857143,0.01,0.01,0.01,0.01,0.01,0.038571429,0.01,0.035,0.03,0.008571429,0,0,0.004285714,0,0,0,0.042857143,0.011,0.011,0,0,0,0,0,0,0,0.042857143,0.01,0.01,0.008571429,0.008571429,0.025714286,0.008571429,0.007,0.12,0.06,0.06,0.03,0.004285714,0.035,0.004285714,0.08,0,0,0,0.034285714,0.002,0,0,0.017142857,0.000143901,0,0,0,0,0,0,0,0,NA
