#
#Atlantis2 Updated to Version 6536
#
#
#
#Atlantis path https://svnserv.csiro.au/svn/ext/atlantis/Atlantis/trunk/atlantis Relative ^/Atlantis/trunk/atlantis
#
#
#
#Atlantis SVN Last Change Date 2020-11-17 00:11:57 +0000 (Tue, 17 Nov 2020)

# Log file for run of Atlantis - only ecological errors and important events are recorded here #
# Key to indices used in Atlantis, which may appear in logged errors here:
atlantisMerged -i neus_init.nc 0 -o neus_output.nc -r at_run.prm -f at_force_LINUX.prm -p at_physics.prm -b at_biology.prm -h at_harvest.prm -e at_economics.prm -s neus_groups.csv -q neus_fisheries.csv -t . -d Master_12152020
Counter: 35, sp: BFT-0, MigrateAway: 12776, MigrateBack: 12970 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 36, sp: BFT-0, MigrateAway: 13141, MigrateBack: 13335 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 37, sp: BFT-0, MigrateAway: 13506, MigrateBack: 13700 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 38, sp: BFT-0, MigrateAway: 13871, MigrateBack: 14065 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 39, sp: BFT-0, MigrateAway: 14236, MigrateBack: 14430 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 40, sp: BFT-0, MigrateAway: 14601, MigrateBack: 14795 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 41, sp: BFT-0, MigrateAway: 14966, MigrateBack: 15160 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 42, sp: BFT-0, MigrateAway: 15331, MigrateBack: 15525 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 43, sp: BFT-0, MigrateAway: 15696, MigrateBack: 15890 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 44, sp: BFT-0, MigrateAway: 16061, MigrateBack: 16255 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 45, sp: BFT-0, MigrateAway: 16426, MigrateBack: 16620 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 46, sp: BFT-0, MigrateAway: 16791, MigrateBack: 16985 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 47, sp: BFT-0, MigrateAway: 17156, MigrateBack: 17350 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 48, sp: BFT-0, MigrateAway: 17521, MigrateBack: 17715 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 49, sp: BFT-0, MigrateAway: 17886, MigrateBack: 18080 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 50, sp: BFT-0, MigrateAway: 18251, MigrateBack: 18445 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 51, sp: BFT-0, MigrateAway: 18616, MigrateBack: 18810 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 52, sp: BFT-0, MigrateAway: 18981, MigrateBack: 19175 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 53, sp: BFT-0, MigrateAway: 19346, MigrateBack: 19540 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 54, sp: BFT-0, MigrateAway: 19711, MigrateBack: 19905 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 55, sp: BFT-0, MigrateAway: 20076, MigrateBack: 20270 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 56, sp: BFT-0, MigrateAway: 20271, MigrateBack: 20271 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 0, sp: BFT-1, MigrateAway: 1, MigrateBack: 195 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 1, sp: BFT-1, MigrateAway: 366, MigrateBack: 560 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 2, sp: BFT-1, MigrateAway: 731, MigrateBack: 925 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 3, sp: BFT-1, MigrateAway: 1096, MigrateBack: 1290 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 4, sp: BFT-1, MigrateAway: 1461, MigrateBack: 1655 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 5, sp: BFT-1, MigrateAway: 1826, MigrateBack: 2020 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 6, sp: BFT-1, MigrateAway: 2191, MigrateBack: 2385 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 7, sp: BFT-1, MigrateAway: 2556, MigrateBack: 2750 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 8, sp: BFT-1, MigrateAway: 2921, MigrateBack: 3115 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 9, sp: BFT-1, MigrateAway: 3286, MigrateBack: 3480 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 10, sp: BFT-1, MigrateAway: 3651, MigrateBack: 3845 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 11, sp: BFT-1, MigrateAway: 4016, MigrateBack: 4210 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 12, sp: BFT-1, MigrateAway: 4381, MigrateBack: 4575 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 13, sp: BFT-1, MigrateAway: 4746, MigrateBack: 4940 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 14, sp: BFT-1, MigrateAway: 5111, MigrateBack: 5305 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 15, sp: BFT-1, MigrateAway: 5476, MigrateBack: 5670 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 16, sp: BFT-1, MigrateAway: 5841, MigrateBack: 6035 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 17, sp: BFT-1, MigrateAway: 6206, MigrateBack: 6400 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 18, sp: BFT-1, MigrateAway: 6571, MigrateBack: 6765 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 19, sp: BFT-1, MigrateAway: 6936, MigrateBack: 7130 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 20, sp: BFT-1, MigrateAway: 7301, MigrateBack: 7495 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 21, sp: BFT-1, MigrateAway: 7666, MigrateBack: 7860 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 22, sp: BFT-1, MigrateAway: 8031, MigrateBack: 8225 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 23, sp: BFT-1, MigrateAway: 8396, MigrateBack: 8590 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 24, sp: BFT-1, MigrateAway: 8761, MigrateBack: 8955 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 25, sp: BFT-1, MigrateAway: 9126, MigrateBack: 9320 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 26, sp: BFT-1, MigrateAway: 9491, MigrateBack: 9685 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 27, sp: BFT-1, MigrateAway: 9856, MigrateBack: 10050 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 28, sp: BFT-1, MigrateAway: 10221, MigrateBack: 10415 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 29, sp: BFT-1, MigrateAway: 10586, MigrateBack: 10780 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 30, sp: BFT-1, MigrateAway: 10951, MigrateBack: 11145 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 31, sp: BFT-1, MigrateAway: 11316, MigrateBack: 11510 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 32, sp: BFT-1, MigrateAway: 11681, MigrateBack: 11875 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 33, sp: BFT-1, MigrateAway: 12046, MigrateBack: 12240 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 34, sp: BFT-1, MigrateAway: 12411, MigrateBack: 12605 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
Counter: 35, sp: BFT-1, MigrateAway: 12776, MigrateBack: 12970 sp_Migrate_Time: 1, sp_Migrate_Return: 195, startDay: 1, endDay: 195, num_migrate: 1 multiyr_mig: 0
