"Code","1","2","3","4","5","6","7","8","9","10"
"SUF",8626.04588676988,31224.223194037,51801.6792611189,65550.9504433855,73657.9677586457,78168.9661918639,80608.3001615236,81908.350770004,82596.0407674596,82958.3931425861
"SWH",2634209.2636789,2641422.1007014,2641428.68395873,2641428.68996189,2641428.68996736,2641428.68996737,2641428.68996737,2641428.68996737,2641428.68996737,2641428.68996737
"TAU",898.530972674636,4740.16351329824,10785.2170833128,17611.2073924627,24197.1621522638,30013.2224260794,34875.9236800576,38798.5503982003,41886.8366623189,44277.4356405141
"TUN",216386.64683242,330512.950765686,360475.299755974,367397.299362666,368953.720268803,369301.599429359,369379.251388477,369396.579357749,369400.445823755,369401.308552592
"TWH",156566994.05971,156995696.603136,156996087.885949,156996088.242753,156996088.243078,156996088.243079,156996088.243079,156996088.243079,156996088.243079,156996088.243079
"TYL",4519.84242634496,25248.4864909627,55378.5037312207,85763.0212247296,111739.241960086,132063.851184197,147160.818139013,158020.128050967,165672.764794731,170994.13373377
"WHK",220.801119439289,1430.83389768879,4035.54501792745,8108.0722601354,13542.2505232481,20141.2826943138,27671.603257784,35895.2283892563,44588.3608698661,53551.1740347069
"WIF",6757.95173532033,17939.7503734346,24508.5289927232,27487.1058801274,28725.6712447307,29224.4073577943,29422.7627478191,29501.2708574711,29532.2849031574,29544.5275873715
"WOL",538.057297421658,3309.17947882289,8923.12683251392,17207.4257281663,27663.2655110459,39694.5543137062,52723.8031810515,66245.8073317908,79846.9327932523,93205.9826499844
"WPF",795.459453721422,2828.87655088887,4736.0910308448,6070.24404660153,6897.01039355301,7380.54282154571,7655.1003570959,7808.58407406307,7893.66795003635,7940.6200248245
"WSK",22480.8832388313,87258.7603101782,151373.545730713,197364.763789159,226229.279301551,243223.600616922,252907.826328847,258332.026294853,261342.116566362,263004.143042521
"WTF",395.474736290067,2094.32368887315,4781.41836844391,7830.95977558953,10787.4682409726,13410.3690813982,15612.9322270211,17397.1099346442,18807.4057025722,19903.2809848172
"YTF",196.024060939893,897.791774588188,1874.58896491428,2879.22497178966,3776.51818377069,4517.69643955482,5101.55456402433,5547.70297453451,5881.80473569255,6128.58955291478
