"Code","1","2","3","4","5","6","7","8","9","10"
"ANC",1.9560128803047,7.26720679586967,12.384857501258,16.0100941883386,18.2709381599889,19.5976054665883,20.352257101264,20.7745331038638,21.0087459980839,21.1380296980383
"BFT",929.098427297092,33480.5659189212,119204.551188462,236001.581736756,359713.900791641,474999.09734912,574689.151840139,656914.581437992,722640.953430948,774061.487326955
"BIL",584.185005716331,23880.2896570574,86084.3655390016,173346.638075852,268838.350786062,360846.286331572,443087.965996365,513157.355475509,570961.342099858,617589.023954099
"BLF",41.7462009342396,236.562199363387,587.644754424897,1047.28397848193,1562.41620717009,2089.82929081841,2599.2996127465,3072.19428469774,3498.78178923427,3875.56852271161
"BLS",84.248694264229,16324.5504513706,45836.2745389595,68731.886206845,82495.0593663971,89964.1539874144,93835.0839536585,95797.9155669793,96782.7182396029,97274.2547278327
"BPF",63.4752574019358,172.668973842546,237.62366170011,267.27775043603,279.669162488917,284.679472395857,286.679726077945,287.474309221856,287.789329941003,287.914126052305
"BSB",12.5755241384963,296.527921744131,848.045895024595,1430.21520083156,1919.08280537697,2286.47268412351,2546.290307142,2723.62459470085,2842.0838633749,2920.16549417416
"BUT",42.456899759091,112.082623203737,156.198539541166,177.899713426329,187.656935789243,191.890974886718,193.701666959245,194.471300234249,194.797592753054,194.93577720176
"BWH",3372118.94401155,54245251.2428608,55344270.4200091,55356562.0485385,55356698.6064173,55356700.1234396,55356700.1402922,55356700.1404794,55356700.1404815,55356700.1404815
"COD",31.361581121927,818.611130002505,2943.31953278651,6153.43685831726,9979.79929910787,14000.8785446863,17914.97184845,21537.4086403985,24774.5051517582,27595.243522677
"DOG",22.0658620230144,1550.38312156946,4897.4882599283,8323.50458567153,11017.0434331606,12893.687169403,14121.6548638619,14897.7285145487,15378.5315360856,15672.9539222028
"DRM",73.2758692491977,628.609040883551,1110.29808687854,1362.10282712416,1474.94681483857,1522.74419105265,1542.54805684386,1550.68107464586,1554.00916509282,1555.3690563837
"DSH",2410.40822754983,142134.005108769,266315.018972402,314768.802614895,330460.289986112,335286.346203662,336748.320229227,337189.200486779,337321.973904919,337361.942971516
"FDE",114.242569590294,470.859058262415,841.813304763318,1117.06466933811,1294.33173211756,1400.94443670632,1462.83651709122,1498.0939513752,1517.9729845881,1529.11800476872
"FDF",19.9620438384346,123.151446299805,315.489109768166,568.207461584569,848.38972898018,1129.95348359714,1395.70866858655,1636.08850313776,1847.06175226286,2028.20316291544
"FLA",1.92377545396294,8.45535093763478,19.8080892334971,34.7663934151836,51.7928124271967,69.5231900312448,86.9309283836527,103.332661830263,118.331284386763,131.743963606548
"FOU",2.87979099528601,45.8545370879383,132.5933298187,235.604467648277,334.38774432949,419.22667556853,487.556545873031,540.426150937619,580.277897914923,609.795429720944
"GOO",26.7249143114252,214.666473805915,661.018968918496,1399.37048262572,2423.86219369639,3705.75263253676,5204.55140074882,6875.31649906998,8673.26842724076,10556.5510262714
"HAD",76.3136464731593,783.466549902098,1516.153999292,1959.07455846035,2183.82148167969,2290.2552267019,2339.20210358453,2361.42420344982,2371.45563109867,2375.97242626954
"HAL",48.9833515544942,2363.25959568057,10551.9072713134,25712.7756936319,47278.2833389314,73917.9907941648,104080.779748411,136287.656590191,169269.032030942,202011.014040618
