0,1,1,1
0,1,2,1
0,2,1,1
0,2,2,1
0,3,1,1
0,3,2,1
0,4,1,1
0,4,2,1
0,5,1,1
0,5,2,1
1,1,1,1
1,2,1,1
1,6,1,1
1,7,1,1
1,8,1,1
1,9,1,1
1,10,1,1
1,11,1,1
1,12,1,1
1,21,1,1
1,22,1,1
2,6,1,1
2,7,1,1
2,8,1,1
2,9,1,1
2,10,1,1
2,11,1,1
2,12,1,1
2,13,1,1
2,14,1,1
2,15,1,1
2,16,1,1
2,3,1,1
2,4,1,1
3,5,1,1
3,5,2,1
3,5,3,1
3,16,1,1
3,16,2,1
3,16,3,1
3,15,1,1
3,15,2,1
3,15,3,1
3,14,1,1
3,14,2,1
3,14,3,1
3,19,1,1
3,19,2,1
3,19,3,1
3,18,1,1
3,18,2,1
3,18,3,1
3,17,1,1
3,17,2,1
3,17,3,1
4,22,1,1
4,23,1,1
4,24,1,1
4,25,1,1
4,33,1,1
4,34,1,1
5,21,1,1
5,21,2,1
5,23,1,1
5,23,2,1
5,24,1,1
5,24,2,1
5,25,1,1
5,25,2,1
5,26,1,1
5,26,2,1
5,30,1,1
5,30,2,1
5,29,1,1
5,29,2,1
5,28,1,1
5,28,2,1
5,27,1,1
5,27,2,1
5,20,1,1
5,20,2,1
5,19,1,1
5,19,2,1
5,13,1,1
5,13,2,1
6,26,1,1
6,26,2,1
6,33,1,1
6,33,2,1
6,35,1,1
6,35,2,1
6,36,1,1
6,36,2,1
6,37,1,1
6,37,2,1
6,38,1,1
6,38,2,1
6,39,1,1
6,39,2,1
6,32,1,1
6,32,2,1
6,31,1,1
6,31,2,1
7,34,1,1
7,35,1,1
7,36,1,1
7,37,1,1
7,38,1,1
7,40,1,1
7,41,1,1
7,42,1,1
7,43,1,1
7,44,1,1
7,45,1,1
7,46,1,1
7,47,1,1
7,48,1,1
7,50,1,1
8,51,1,1
8,51,2,1
8,52,1,1
8,52,2,1
8,53,1,1
8,53,2,1
8,54,1,1
8,54,2,1
8,55,1,1
8,55,2,1
8,56,1,1
8,56,2,1
8,57,1,1
8,57,2,1
8,58,1,1
8,58,2,1
8,59,1,1
8,59,2,1
8,60,1,1
8,60,2,1
8,61,1,1
8,61,2,1
8,62,1,1
8,62,2,1
8,44,1,1
8,44,2,1
8,49,1,1
8,49,2,1
8,50,1,1
8,50,2,1
9,62,1,1
9,62,2,1
9,61,1,1
9,61,2,1
9,60,1,1
9,60,2,1
9,59,1,1
9,59,2,1
9,66,1,1
9,66,2,1
9,65,1,1
