"experiment.id","ID","run.id","scalar","target.species","OutputDir","sh.script"
"fspike_UnfishedRecovery",11,"fspike_UnfishedRecovery_11",2,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_2/","/runAtlantis_fspike_UnfishedRecovery_11.sh"
"fspike_UnfishedRecovery",12,"fspike_UnfishedRecovery_12",5,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_5/","/runAtlantis_fspike_UnfishedRecovery_12.sh"
"fspike_UnfishedRecovery",13,"fspike_UnfishedRecovery_13",10,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_10/","/runAtlantis_fspike_UnfishedRecovery_13.sh"
"fspike_UnfishedRecovery",14,"fspike_UnfishedRecovery_14",25,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_25/","/runAtlantis_fspike_UnfishedRecovery_14.sh"
"fspike_UnfishedRecovery",15,"fspike_UnfishedRecovery_15",50,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_50/","/runAtlantis_fspike_UnfishedRecovery_15.sh"
"fspike_UnfishedRecovery",16,"fspike_UnfishedRecovery_16",100,"HER","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HER_100/","/runAtlantis_fspike_UnfishedRecovery_16.sh"
"fspike_UnfishedRecovery",17,"fspike_UnfishedRecovery_17",0,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_0/","/runAtlantis_fspike_UnfishedRecovery_17.sh"
"fspike_UnfishedRecovery",18,"fspike_UnfishedRecovery_18",1,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_1/","/runAtlantis_fspike_UnfishedRecovery_18.sh"
"fspike_UnfishedRecovery",19,"fspike_UnfishedRecovery_19",2,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_2/","/runAtlantis_fspike_UnfishedRecovery_19.sh"
"fspike_UnfishedRecovery",20,"fspike_UnfishedRecovery_20",5,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_5/","/runAtlantis_fspike_UnfishedRecovery_20.sh"
"fspike_UnfishedRecovery",21,"fspike_UnfishedRecovery_21",10,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_10/","/runAtlantis_fspike_UnfishedRecovery_21.sh"
"fspike_UnfishedRecovery",22,"fspike_UnfishedRecovery_22",25,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_25/","/runAtlantis_fspike_UnfishedRecovery_22.sh"
"fspike_UnfishedRecovery",23,"fspike_UnfishedRecovery_23",50,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_50/","/runAtlantis_fspike_UnfishedRecovery_23.sh"
"fspike_UnfishedRecovery",24,"fspike_UnfishedRecovery_24",100,"WHK","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WHK_100/","/runAtlantis_fspike_UnfishedRecovery_24.sh"
"fspike_UnfishedRecovery",25,"fspike_UnfishedRecovery_25",0,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_0/","/runAtlantis_fspike_UnfishedRecovery_25.sh"
"fspike_UnfishedRecovery",26,"fspike_UnfishedRecovery_26",1,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_1/","/runAtlantis_fspike_UnfishedRecovery_26.sh"
"fspike_UnfishedRecovery",27,"fspike_UnfishedRecovery_27",2,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_2/","/runAtlantis_fspike_UnfishedRecovery_27.sh"
"fspike_UnfishedRecovery",28,"fspike_UnfishedRecovery_28",5,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_5/","/runAtlantis_fspike_UnfishedRecovery_28.sh"
"fspike_UnfishedRecovery",29,"fspike_UnfishedRecovery_29",10,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_10/","/runAtlantis_fspike_UnfishedRecovery_29.sh"
"fspike_UnfishedRecovery",30,"fspike_UnfishedRecovery_30",25,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_25/","/runAtlantis_fspike_UnfishedRecovery_30.sh"
"fspike_UnfishedRecovery",31,"fspike_UnfishedRecovery_31",50,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_50/","/runAtlantis_fspike_UnfishedRecovery_31.sh"
"fspike_UnfishedRecovery",32,"fspike_UnfishedRecovery_32",100,"BLF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BLF_100/","/runAtlantis_fspike_UnfishedRecovery_32.sh"
"fspike_UnfishedRecovery",33,"fspike_UnfishedRecovery_33",0,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_0/","/runAtlantis_fspike_UnfishedRecovery_33.sh"
"fspike_UnfishedRecovery",34,"fspike_UnfishedRecovery_34",1,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_1/","/runAtlantis_fspike_UnfishedRecovery_34.sh"
"fspike_UnfishedRecovery",35,"fspike_UnfishedRecovery_35",2,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_2/","/runAtlantis_fspike_UnfishedRecovery_35.sh"
"fspike_UnfishedRecovery",36,"fspike_UnfishedRecovery_36",5,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_5/","/runAtlantis_fspike_UnfishedRecovery_36.sh"
"fspike_UnfishedRecovery",37,"fspike_UnfishedRecovery_37",10,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_10/","/runAtlantis_fspike_UnfishedRecovery_37.sh"
"fspike_UnfishedRecovery",38,"fspike_UnfishedRecovery_38",25,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_25/","/runAtlantis_fspike_UnfishedRecovery_38.sh"
"fspike_UnfishedRecovery",39,"fspike_UnfishedRecovery_39",50,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_50/","/runAtlantis_fspike_UnfishedRecovery_39.sh"
"fspike_UnfishedRecovery",40,"fspike_UnfishedRecovery_40",100,"WPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WPF_100/","/runAtlantis_fspike_UnfishedRecovery_40.sh"
"fspike_UnfishedRecovery",41,"fspike_UnfishedRecovery_41",0,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_0/","/runAtlantis_fspike_UnfishedRecovery_41.sh"
"fspike_UnfishedRecovery",42,"fspike_UnfishedRecovery_42",1,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_1/","/runAtlantis_fspike_UnfishedRecovery_42.sh"
"fspike_UnfishedRecovery",43,"fspike_UnfishedRecovery_43",2,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_2/","/runAtlantis_fspike_UnfishedRecovery_43.sh"
"fspike_UnfishedRecovery",44,"fspike_UnfishedRecovery_44",5,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_5/","/runAtlantis_fspike_UnfishedRecovery_44.sh"
"fspike_UnfishedRecovery",45,"fspike_UnfishedRecovery_45",10,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_10/","/runAtlantis_fspike_UnfishedRecovery_45.sh"
"fspike_UnfishedRecovery",46,"fspike_UnfishedRecovery_46",25,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_25/","/runAtlantis_fspike_UnfishedRecovery_46.sh"
"fspike_UnfishedRecovery",47,"fspike_UnfishedRecovery_47",50,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_50/","/runAtlantis_fspike_UnfishedRecovery_47.sh"
"fspike_UnfishedRecovery",48,"fspike_UnfishedRecovery_48",100,"SUF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_SUF_100/","/runAtlantis_fspike_UnfishedRecovery_48.sh"
"fspike_UnfishedRecovery",49,"fspike_UnfishedRecovery_49",0,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_0/","/runAtlantis_fspike_UnfishedRecovery_49.sh"
"fspike_UnfishedRecovery",50,"fspike_UnfishedRecovery_50",1,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_1/","/runAtlantis_fspike_UnfishedRecovery_50.sh"
"fspike_UnfishedRecovery",51,"fspike_UnfishedRecovery_51",2,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_2/","/runAtlantis_fspike_UnfishedRecovery_51.sh"
"fspike_UnfishedRecovery",52,"fspike_UnfishedRecovery_52",5,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_5/","/runAtlantis_fspike_UnfishedRecovery_52.sh"
"fspike_UnfishedRecovery",53,"fspike_UnfishedRecovery_53",10,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_10/","/runAtlantis_fspike_UnfishedRecovery_53.sh"
"fspike_UnfishedRecovery",54,"fspike_UnfishedRecovery_54",25,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_25/","/runAtlantis_fspike_UnfishedRecovery_54.sh"
"fspike_UnfishedRecovery",55,"fspike_UnfishedRecovery_55",50,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_50/","/runAtlantis_fspike_UnfishedRecovery_55.sh"
"fspike_UnfishedRecovery",56,"fspike_UnfishedRecovery_56",100,"WIF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WIF_100/","/runAtlantis_fspike_UnfishedRecovery_56.sh"
"fspike_UnfishedRecovery",57,"fspike_UnfishedRecovery_57",0,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_0/","/runAtlantis_fspike_UnfishedRecovery_57.sh"
"fspike_UnfishedRecovery",58,"fspike_UnfishedRecovery_58",1,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_1/","/runAtlantis_fspike_UnfishedRecovery_58.sh"
"fspike_UnfishedRecovery",59,"fspike_UnfishedRecovery_59",2,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_2/","/runAtlantis_fspike_UnfishedRecovery_59.sh"
"fspike_UnfishedRecovery",60,"fspike_UnfishedRecovery_60",5,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_5/","/runAtlantis_fspike_UnfishedRecovery_60.sh"
"fspike_UnfishedRecovery",61,"fspike_UnfishedRecovery_61",10,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_10/","/runAtlantis_fspike_UnfishedRecovery_61.sh"
"fspike_UnfishedRecovery",62,"fspike_UnfishedRecovery_62",25,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_25/","/runAtlantis_fspike_UnfishedRecovery_62.sh"
"fspike_UnfishedRecovery",63,"fspike_UnfishedRecovery_63",50,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_50/","/runAtlantis_fspike_UnfishedRecovery_63.sh"
"fspike_UnfishedRecovery",64,"fspike_UnfishedRecovery_64",100,"WTF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_WTF_100/","/runAtlantis_fspike_UnfishedRecovery_64.sh"
"fspike_UnfishedRecovery",65,"fspike_UnfishedRecovery_65",0,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_0/","/runAtlantis_fspike_UnfishedRecovery_65.sh"
"fspike_UnfishedRecovery",66,"fspike_UnfishedRecovery_66",1,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_1/","/runAtlantis_fspike_UnfishedRecovery_66.sh"
"fspike_UnfishedRecovery",67,"fspike_UnfishedRecovery_67",2,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_2/","/runAtlantis_fspike_UnfishedRecovery_67.sh"
"fspike_UnfishedRecovery",68,"fspike_UnfishedRecovery_68",5,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_5/","/runAtlantis_fspike_UnfishedRecovery_68.sh"
"fspike_UnfishedRecovery",69,"fspike_UnfishedRecovery_69",10,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_10/","/runAtlantis_fspike_UnfishedRecovery_69.sh"
"fspike_UnfishedRecovery",70,"fspike_UnfishedRecovery_70",25,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_25/","/runAtlantis_fspike_UnfishedRecovery_70.sh"
"fspike_UnfishedRecovery",71,"fspike_UnfishedRecovery_71",50,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_50/","/runAtlantis_fspike_UnfishedRecovery_71.sh"
"fspike_UnfishedRecovery",72,"fspike_UnfishedRecovery_72",100,"HAL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_HAL_100/","/runAtlantis_fspike_UnfishedRecovery_72.sh"
"fspike_UnfishedRecovery",73,"fspike_UnfishedRecovery_73",0,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_0/","/runAtlantis_fspike_UnfishedRecovery_73.sh"
"fspike_UnfishedRecovery",74,"fspike_UnfishedRecovery_74",1,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_1/","/runAtlantis_fspike_UnfishedRecovery_74.sh"
"fspike_UnfishedRecovery",75,"fspike_UnfishedRecovery_75",2,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_2/","/runAtlantis_fspike_UnfishedRecovery_75.sh"
"fspike_UnfishedRecovery",76,"fspike_UnfishedRecovery_76",5,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_5/","/runAtlantis_fspike_UnfishedRecovery_76.sh"
"fspike_UnfishedRecovery",77,"fspike_UnfishedRecovery_77",10,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_10/","/runAtlantis_fspike_UnfishedRecovery_77.sh"
"fspike_UnfishedRecovery",78,"fspike_UnfishedRecovery_78",25,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_25/","/runAtlantis_fspike_UnfishedRecovery_78.sh"
"fspike_UnfishedRecovery",79,"fspike_UnfishedRecovery_79",50,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_50/","/runAtlantis_fspike_UnfishedRecovery_79.sh"
"fspike_UnfishedRecovery",80,"fspike_UnfishedRecovery_80",100,"PLA","fspike_UnfishedRecovery/fspike_UnfishedRecovery_PLA_100/","/runAtlantis_fspike_UnfishedRecovery_80.sh"
"fspike_UnfishedRecovery",81,"fspike_UnfishedRecovery_81",0,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_0/","/runAtlantis_fspike_UnfishedRecovery_81.sh"
"fspike_UnfishedRecovery",82,"fspike_UnfishedRecovery_82",1,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_1/","/runAtlantis_fspike_UnfishedRecovery_82.sh"
"fspike_UnfishedRecovery",83,"fspike_UnfishedRecovery_83",2,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_2/","/runAtlantis_fspike_UnfishedRecovery_83.sh"
"fspike_UnfishedRecovery",84,"fspike_UnfishedRecovery_84",5,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_5/","/runAtlantis_fspike_UnfishedRecovery_84.sh"
"fspike_UnfishedRecovery",85,"fspike_UnfishedRecovery_85",10,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_10/","/runAtlantis_fspike_UnfishedRecovery_85.sh"
"fspike_UnfishedRecovery",86,"fspike_UnfishedRecovery_86",25,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_25/","/runAtlantis_fspike_UnfishedRecovery_86.sh"
"fspike_UnfishedRecovery",87,"fspike_UnfishedRecovery_87",50,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_50/","/runAtlantis_fspike_UnfishedRecovery_87.sh"
"fspike_UnfishedRecovery",88,"fspike_UnfishedRecovery_88",100,"BFT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BFT_100/","/runAtlantis_fspike_UnfishedRecovery_88.sh"
"fspike_UnfishedRecovery",89,"fspike_UnfishedRecovery_89",0,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_0/","/runAtlantis_fspike_UnfishedRecovery_89.sh"
"fspike_UnfishedRecovery",90,"fspike_UnfishedRecovery_90",1,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_1/","/runAtlantis_fspike_UnfishedRecovery_90.sh"
"fspike_UnfishedRecovery",91,"fspike_UnfishedRecovery_91",2,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_2/","/runAtlantis_fspike_UnfishedRecovery_91.sh"
"fspike_UnfishedRecovery",92,"fspike_UnfishedRecovery_92",5,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_5/","/runAtlantis_fspike_UnfishedRecovery_92.sh"
"fspike_UnfishedRecovery",93,"fspike_UnfishedRecovery_93",10,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_10/","/runAtlantis_fspike_UnfishedRecovery_93.sh"
"fspike_UnfishedRecovery",94,"fspike_UnfishedRecovery_94",25,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_25/","/runAtlantis_fspike_UnfishedRecovery_94.sh"
"fspike_UnfishedRecovery",95,"fspike_UnfishedRecovery_95",50,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_50/","/runAtlantis_fspike_UnfishedRecovery_95.sh"
"fspike_UnfishedRecovery",96,"fspike_UnfishedRecovery_96",100,"TUN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_TUN_100/","/runAtlantis_fspike_UnfishedRecovery_96.sh"
"fspike_UnfishedRecovery",97,"fspike_UnfishedRecovery_97",0,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_0/","/runAtlantis_fspike_UnfishedRecovery_97.sh"
"fspike_UnfishedRecovery",98,"fspike_UnfishedRecovery_98",1,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_1/","/runAtlantis_fspike_UnfishedRecovery_98.sh"
"fspike_UnfishedRecovery",99,"fspike_UnfishedRecovery_99",2,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_2/","/runAtlantis_fspike_UnfishedRecovery_99.sh"
"fspike_UnfishedRecovery",100,"fspike_UnfishedRecovery_100",5,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_5/","/runAtlantis_fspike_UnfishedRecovery_100.sh"
"fspike_UnfishedRecovery",101,"fspike_UnfishedRecovery_101",10,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_10/","/runAtlantis_fspike_UnfishedRecovery_101.sh"
"fspike_UnfishedRecovery",102,"fspike_UnfishedRecovery_102",25,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_25/","/runAtlantis_fspike_UnfishedRecovery_102.sh"
"fspike_UnfishedRecovery",103,"fspike_UnfishedRecovery_103",50,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_50/","/runAtlantis_fspike_UnfishedRecovery_103.sh"
"fspike_UnfishedRecovery",104,"fspike_UnfishedRecovery_104",100,"BIL","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BIL_100/","/runAtlantis_fspike_UnfishedRecovery_104.sh"
"fspike_UnfishedRecovery",105,"fspike_UnfishedRecovery_105",0,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_0/","/runAtlantis_fspike_UnfishedRecovery_105.sh"
"fspike_UnfishedRecovery",106,"fspike_UnfishedRecovery_106",1,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_1/","/runAtlantis_fspike_UnfishedRecovery_106.sh"
"fspike_UnfishedRecovery",107,"fspike_UnfishedRecovery_107",2,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_2/","/runAtlantis_fspike_UnfishedRecovery_107.sh"
"fspike_UnfishedRecovery",108,"fspike_UnfishedRecovery_108",5,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_5/","/runAtlantis_fspike_UnfishedRecovery_108.sh"
"fspike_UnfishedRecovery",109,"fspike_UnfishedRecovery_109",10,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_10/","/runAtlantis_fspike_UnfishedRecovery_109.sh"
"fspike_UnfishedRecovery",110,"fspike_UnfishedRecovery_110",25,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_25/","/runAtlantis_fspike_UnfishedRecovery_110.sh"
"fspike_UnfishedRecovery",111,"fspike_UnfishedRecovery_111",50,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_50/","/runAtlantis_fspike_UnfishedRecovery_111.sh"
"fspike_UnfishedRecovery",112,"fspike_UnfishedRecovery_112",100,"BUT","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BUT_100/","/runAtlantis_fspike_UnfishedRecovery_112.sh"
"fspike_UnfishedRecovery",113,"fspike_UnfishedRecovery_113",0,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_0/","/runAtlantis_fspike_UnfishedRecovery_113.sh"
"fspike_UnfishedRecovery",114,"fspike_UnfishedRecovery_114",1,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_1/","/runAtlantis_fspike_UnfishedRecovery_114.sh"
"fspike_UnfishedRecovery",115,"fspike_UnfishedRecovery_115",2,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_2/","/runAtlantis_fspike_UnfishedRecovery_115.sh"
"fspike_UnfishedRecovery",116,"fspike_UnfishedRecovery_116",5,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_5/","/runAtlantis_fspike_UnfishedRecovery_116.sh"
"fspike_UnfishedRecovery",117,"fspike_UnfishedRecovery_117",10,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_10/","/runAtlantis_fspike_UnfishedRecovery_117.sh"
"fspike_UnfishedRecovery",118,"fspike_UnfishedRecovery_118",25,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_25/","/runAtlantis_fspike_UnfishedRecovery_118.sh"
"fspike_UnfishedRecovery",119,"fspike_UnfishedRecovery_119",50,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_50/","/runAtlantis_fspike_UnfishedRecovery_119.sh"
"fspike_UnfishedRecovery",120,"fspike_UnfishedRecovery_120",100,"BPF","fspike_UnfishedRecovery/fspike_UnfishedRecovery_BPF_100/","/runAtlantis_fspike_UnfishedRecovery_120.sh"
"fspike_UnfishedRecovery",121,"fspike_UnfishedRecovery_121",0,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_0/","/runAtlantis_fspike_UnfishedRecovery_121.sh"
"fspike_UnfishedRecovery",122,"fspike_UnfishedRecovery_122",1,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_1/","/runAtlantis_fspike_UnfishedRecovery_122.sh"
"fspike_UnfishedRecovery",123,"fspike_UnfishedRecovery_123",2,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_2/","/runAtlantis_fspike_UnfishedRecovery_123.sh"
"fspike_UnfishedRecovery",124,"fspike_UnfishedRecovery_124",5,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_5/","/runAtlantis_fspike_UnfishedRecovery_124.sh"
"fspike_UnfishedRecovery",125,"fspike_UnfishedRecovery_125",10,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_10/","/runAtlantis_fspike_UnfishedRecovery_125.sh"
"fspike_UnfishedRecovery",126,"fspike_UnfishedRecovery_126",25,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_25/","/runAtlantis_fspike_UnfishedRecovery_126.sh"
"fspike_UnfishedRecovery",127,"fspike_UnfishedRecovery_127",50,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_50/","/runAtlantis_fspike_UnfishedRecovery_127.sh"
"fspike_UnfishedRecovery",128,"fspike_UnfishedRecovery_128",100,"GOO","fspike_UnfishedRecovery/fspike_UnfishedRecovery_GOO_100/","/runAtlantis_fspike_UnfishedRecovery_128.sh"
"fspike_UnfishedRecovery",129,"fspike_UnfishedRecovery_129",0,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_0/","/runAtlantis_fspike_UnfishedRecovery_129.sh"
"fspike_UnfishedRecovery",130,"fspike_UnfishedRecovery_130",1,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_1/","/runAtlantis_fspike_UnfishedRecovery_130.sh"
"fspike_UnfishedRecovery",131,"fspike_UnfishedRecovery_131",2,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_2/","/runAtlantis_fspike_UnfishedRecovery_131.sh"
"fspike_UnfishedRecovery",132,"fspike_UnfishedRecovery_132",5,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_5/","/runAtlantis_fspike_UnfishedRecovery_132.sh"
"fspike_UnfishedRecovery",133,"fspike_UnfishedRecovery_133",10,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_10/","/runAtlantis_fspike_UnfishedRecovery_133.sh"
"fspike_UnfishedRecovery",134,"fspike_UnfishedRecovery_134",25,"MEN","fspike_UnfishedRecovery/fspike_UnfishedRecovery_MEN_25/","/runAtlantis_fspike_UnfishedRecovery_134.sh"
